obs;group;theta;resp;error;delta;session;rt;respback;errorc;error_out_after;block_start_index;rtc;exclude
14;2;17;19;2;68;2;2.27803641532591;0;-3.21438768859745;1;0;2.27803641532591;1
14;2;109;NaN;NaN;88;2;2.00873445923207;1;NaN;0;0;NaN;1
14;2;48;20.5;-27.5;61;2;2.22585144443383;0;-30.4774420231122;1;0;2.22585144443383;1
14;2;53;NaN;NaN;-5;2;2.00872111662966;1;NaN;0;0;NaN;1
14;2;143;29.5;66.5;-90;2;3.94387777930979;0;NaN;1;0;NaN;1
14;2;101;29.5;-71.5;42;2;6.62166385154842;1;NaN;1;0;NaN;1
14;2;48;35;-13;53;2;3.41609642829917;1;-15.9774420231122;1;0;3.41609642829917;1
14;2;21;NaN;NaN;27;2;2.00872659051765;1;NaN;0;0;NaN;1
14;2;92;93;1;-71;2;3.21397892307868;0;0.2506333136155;1;0;3.21397892307868;1
14;2;63;79.5;16.5;29;2;2.361460181854;1;22.8161736754174;0;0;2.361460181854;1
14;2;102;1.5;79.5;-39;2;4.22263758783311;1;NaN;0;0;NaN;1
14;2;155;3;28;-53;2;3.05732376982314;1;29.0888289070729;1;0;3.05732376982314;1
14;2;103;125.5;22.5;52;2;2.04250629662465;1;11.3562920256144;0;0;2.04250629662465;1
14;2;115;NaN;NaN;-12;2;2.00871906392149;1;NaN;0;0;NaN;1
14;2;5;4;-1;-70;2;2.48790768316076;0;2.2571865927017;1;0;2.48790768316076;1
14;2;88;NaN;NaN;-83;2;2.00877209221335;1;NaN;0;0;NaN;1
14;2;63;66.5;3.5;25;2;1.81157971788707;0;9.81617367541739;1;0;1.81157971788707;1
14;2;112;46.5;-65.5;-49;2;2.39107836446829;1;NaN;0;0;NaN;1
14;2;79;75.5;-3.5;33;2;2.23495862590153;1;0.935401048555719;1;0;2.23495862590153;1
14;2;115;NaN;NaN;-36;2;2.00873103805179;1;NaN;0;0;NaN;1
14;2;129;80.5;-48.5;-14;2;3.5367303182361;0;NaN;1;0;NaN;1
14;2;86;NaN;NaN;43;2;2.00873924888447;1;NaN;1;0;NaN;1
14;2;130;1.5;51.5;-44;2;2.33032094255987;0;NaN;1;0;NaN;1
14;2;157;NaN;NaN;-27;2;2.00874609124503;1;NaN;1;0;NaN;1
14;2;56;177;-59;-79;2;3.66810295043706;0;NaN;1;0;NaN;1
14;2;107;115.5;8.5;NaN;3;1.57189491912459;0;NaN;1;1;NaN;1
14;2;97;85.5;-11.5;10;3;2.76903323880515;1;-17.1055046620713;0;0;2.76903323880515;1
14;2;33;55.5;22.5;64;3;2.11798471552311;1;13.5550046218118;0;0;2.11798471552311;1
14;2;3;2;-1;30;3;5.62085884893804;1;NaN;0;0;NaN;1
14;2;130;149;19;53;3;3.19945567244076;1;14.8452650350692;1;0;3.19945567244076;1
14;2;174;1;7;-44;3;2.0030980660631;1;6.61469101428513;0;0;2.0030980660631;1
14;2;28;NaN;NaN;-34;3;2.00872898641501;1;NaN;0;0;NaN;1
14;2;114;55;-59;-86;3;4.13847416323551;0;NaN;1;0;NaN;1
14;2;11;NaN;NaN;-77;3;2.00872624947078;1;NaN;1;0;NaN;1
14;2;35;40.5;5.5;-24;3;3.78019689164012;0;-0.737594826497405;1;0;3.78019689164012;1
14;2;40;NaN;NaN;-5;3;2.00873856571934;1;NaN;0;0;NaN;1
14;2;63;69.5;6.5;-23;3;3.49135247049026;0;12.8161736754174;1;0;3.49135247049026;1
14;2;162;5;23;81;3;3.52297854371409;1;25.7063607082369;0;0;3.52297854371409;1
14;2;165;178.5;13.5;-3;3;2.56193552169043;1;16.2444486041957;0;0;2.56193552169043;1
14;2;88;0.5;-87.5;77;3;4.91126298610288;1;NaN;0;0;NaN;1
14;2;62;52;-10;26;3;2.95874622916244;1;-3.61632719196776;1;0;2.95874622916244;1
14;2;49;NaN;NaN;13;3;2.00870332756404;1;NaN;0;0;NaN;1
14;2;122;57.5;-64.5;-73;3;2.6627915693789;0;NaN;1;0;NaN;1
14;2;16;NaN;NaN;-74;3;2.0087050381544;1;NaN;1;0;NaN;1
14;2;177;1;4;19;3;2.25144460971296;0;2.24309509513996;1;0;2.25144460971296;1
14;2;102;NaN;NaN;75;3;2.00874472384339;1;NaN;0;0;NaN;1
14;2;95;0.5;85.5;7;3;5.89619747734605;0;NaN;1;0;NaN;1
14;2;11;NaN;NaN;84;3;2.00870880145203;1;NaN;1;0;NaN;1
14;2;165;88;-77;26;3;3.7071201422541;0;NaN;1;0;NaN;1
14;2;41;NaN;NaN;-56;3;2.0087228282905;1;NaN;1;0;NaN;1
14;2;108;87.5;-20.5;-67;3;3.10987104476135;0;-31.0983341381213;1;0;3.10987104476135;1
14;2;88;NaN;NaN;20;3;2.00872419676307;1;NaN;0;0;NaN;1
14;2;35;50.5;15.5;53;3;2.16825861520329;0;9.26240517350259;1;0;2.16825861520329;1
14;2;14;28.5;14.5;21;3;2.49342536352196;1;7.97819334076791;0;0;2.49342536352196;1
14;2;19;21.5;2.5;-5;3;2.03707756908852;1;-8.73857308438389;0;0;2.03707756908852;1
14;2;69;NaN;NaN;-50;3;2.00875738221021;1;NaN;0;0;NaN;1
14;2;99;0.5;81.5;-30;3;4.19475120766401;0;NaN;1;0;NaN;1
14;2;151;NaN;NaN;-52;3;2.0087460923155;1;NaN;1;0;NaN;1
14;2;31;53;22;-60;3;2.77009106769674;0;10.2518198302784;1;0;2.77009106769674;1
14;2;26;NaN;NaN;5;3;2.00871495957608;1;NaN;0;0;NaN;1
14;2;2;24;22;24;3;3.49817943541029;0;24.895117678276;1;0;3.49817943541029;1
14;2;168;4;16;14;3;3.04195001380913;1;19.6376736980897;0;0;3.04195001380913;1
14;2;12;92;80;-24;3;4.13178780881708;1;NaN;0;0;NaN;1
14;2;33;41;8;-21;3;1.81028890770085;1;-0.944995378188168;1;0;1.81028890770085;1
14;2;160;129.5;-30.5;53;3;1.47837251313149;1;-22.1558258526291;0;0;1.47837251313149;1
14;2;168;NaN;NaN;-8;3;2.00870572239046;1;NaN;0;0;NaN;1
14;2;114;132;18;54;3;3.36173250886213;0;5.17954533781927;1;0;3.36173250886213;1
14;2;4;0.5;-3.5;-70;3;2.15087970445211;1;-1.48530210214366;0;0;2.15087970445211;1
14;2;114;134.5;20.5;70;3;3.44456133216772;1;7.67954533781927;0;0;3.44456133216772;1
14;2;140;162.5;22.5;-26;3;3.83848935327478;1;30.1968544543761;0;0;3.83848935327478;1
14;2;111;134.5;23.5;29;3;4.91255037618021;1;NaN;0;0;NaN;1
14;2;24;NaN;NaN;87;3;2.0087279600607;1;NaN;1;0;NaN;1
14;2;63;51;-12;-39;3;1.99460567066217;0;-5.68382632458262;1;0;1.99460567066217;1
14;2;3;NaN;NaN;60;3;2.00869614308613;1;NaN;0;0;NaN;1
14;2;121;179.5;58.5;62;3;4.42611775016485;0;NaN;1;0;NaN;1
14;2;30;47;17;NaN;3;2.55922252585833;0;NaN;1;1;NaN;1
14;2;160;62;82;50;3;2.78867902350066;1;NaN;0;0;NaN;1
14;2;150;NaN;NaN;10;3;2.00874164478137;1;NaN;1;0;NaN;1
14;2;92;177.5;85.5;58;3;2.5321445694799;0;NaN;1;0;NaN;1
14;2;36;NaN;NaN;56;3;2.00872385464481;1;NaN;1;0;NaN;1
14;2;50;65;15;-14;3;2.46173428787552;0;13.2741054072588;1;0;2.46173428787552;1
14;2;1;NaN;NaN;49;3;2.0087218019371;1;NaN;0;0;NaN;1
14;2;107;3;76;74;3;3.92248616747202;0;NaN;1;0;NaN;1
14;2;135;136;1;-28;3;2.24922871135232;1;1.06966317637794;1;0;2.24922871135232;1
14;2;11;2;-9;-56;3;2.3307386697229;1;-13.8557068327641;0;0;2.3307386697229;1
14;2;63;NaN;NaN;-52;3;2.00876011915398;1;NaN;0;0;NaN;1
14;2;141;147.5;6.5;-78;3;1.66073407165686;0;13.9300519205328;1;0;1.66073407165686;1
14;2;2;NaN;NaN;-41;3;2.00871940711068;1;NaN;0;0;NaN;1
14;2;178;125;-53;4;3;2.16167729101471;0;NaN;1;0;NaN;1
14;2;170;147;-23;8;3;3.92687691003266;1;-22.8289560472325;1;0;3.92687691003266;1
14;2;1;2;1;-11;3;3.95735928274371;1;4.10701527768119;0;0;3.95735928274371;1
14;2;62;59;-3;-61;3;1.73830454112522;1;3.38367280803224;0;0;1.73830454112522;1
14;2;126;137.5;11.5;-64;3;1.4887602423164;1;6.29649397141442;0;0;1.4887602423164;1
14;2;59;NaN;NaN;67;3;2.00874643443331;1;NaN;0;0;NaN;1
14;2;20;58.5;38.5;39;3;1.52478424257924;0;26.3329074802933;1;0;1.52478424257924;1
14;2;35;43;8;-15;3;1.53946315798339;1;1.76240517350259;0;0;1.53946315798339;1
14;2;41;40;-1;-6;3;3.71377194275237;1;-2.19615123300891;0;0;3.71377194275237;1
14;2;90;88;-2;-49;3;3.65679389851812;1;-3.30121311012577;0;0;3.65679389851812;1
14;2;128;129.5;1.5;-38;3;1.69023524991144;1;-0.504162915214268;0;0;1.69023524991144;1
14;2;49;NaN;NaN;79;3;2.0087512240857;1;NaN;0;0;NaN;1
14;2;14;41.5;27.5;35;3;1.62967694068629;0;20.9781933407679;1;0;1.62967694068629;1
14;2;77;NaN;NaN;-63;3;2.00874677655156;1;NaN;0;0;NaN;1
14;2;160;4;24;-83;3;1.30788860773146;0;32.3441741473709;1;0;1.30788860773146;1
14;2;116;NaN;NaN;44;3;2.00871222263277;1;NaN;0;0;NaN;1
14;2;56;65.5;9.5;60;3;5.66259211457782;0;NaN;1;0;NaN;1
14;2;37;53.5;16.5;19;3;3.87159953443324;1;9.80678722104598;1;0;3.87159953443324;1
14;2;90;86;-4;-53;3;3.29657750203341;1;-5.30121311012577;0;0;3.29657750203341;1
14;2;84;NaN;NaN;6;3;2.00872111770104;1;NaN;0;0;NaN;1
14;2;62;76.5;14.5;22;3;1.58742878743942;0;20.8836728080322;1;0;1.58742878743942;1
14;2;42;55.5;13.5;20;3;1.61587042621204;1;6.42933069944601;0;0;1.61587042621204;1
14;2;133;123;-10;89;3;2.47504986300328;1;-7.63827878038538;0;0;2.47504986300328;1
14;2;81;NaN;NaN;52;3;2.00871256475057;1;NaN;0;0;NaN;1
14;2;162;179.5;17.5;-81;3;2.87921508137015;0;20.2063607082369;1;0;2.87921508137015;1
14;2;173;NaN;NaN;-11;3;2.00869614308613;1;NaN;0;0;NaN;1
14;2;135;131;-4;38;3;1.8749218424432;0;-3.93033682362206;1;0;1.8749218424432;1
14;2;27;45.5;18.5;-72;3;2.05176914285903;1;8.26915537363644;0;0;2.05176914285903;1
14;2;155;146.5;-8.5;52;3;3.39763813629315;1;-7.41117109292706;0;0;3.39763813629315;1
14;2;113;120;7;42;3;1.55307534942585;1;-0.749170652468682;0;0;1.55307534942585;1
14;2;95;91;-4;18;3;2.07101601795148;1;-12.1611776848515;0;0;2.07101601795148;1
14;2;45;NaN;NaN;50;3;2.00871632804865;1;NaN;0;0;NaN;1
14;2;69;54;-15;-24;3;3.57133179287757;0;-5.15238781268469;1;0;3.57133179287757;1
14;2;168;NaN;NaN;81;3;2.00871803863811;1;NaN;0;0;NaN;1
14;2;126;135;9;42;3;1.6195232202208;0;3.79649397141442;1;0;1.6195232202208;1
14;2;14;NaN;NaN;-68;3;2.00871564381214;1;NaN;0;0;NaN;1
14;2;19;19.5;0.5;-5;3;1.73795797557887;0;-10.7385730843839;1;0;1.73795797557887;1
14;2;133;136;3;NaN;3;1.49488990553709;0;NaN;0;1;NaN;1
14;2;27;49;22;-74;3;1.37499402934372;1;11.7691553736364;0;0;1.37499402934372;1
14;2;73;NaN;NaN;-46;3;2.00870572239;1;NaN;0;0;NaN;1
14;2;102;90.5;-11.5;-29;3;1.88706018949324;0;-17.1343034455091;1;0;1.88706018949324;1
14;2;167;4.5;17.5;-65;3;3.39975550466625;1;16.4402079814898;0;0;3.39975550466625;1
14;2;19;15;-4;-32;3;1.50693628803401;1;-15.2385730843839;0;0;1.50693628803401;1
14;2;96;NaN;NaN;-77;3;2.00875498738333;1;NaN;0;0;NaN;1
14;2;61;24.5;-36.5;35;3;2.00577753432935;0;-31.8236029116513;1;0;2.00577753432935;1
14;2;161;NaN;NaN;80;3;2.00875669797369;1;NaN;0;0;NaN;1
14;2;49;36.5;-12.5;-68;3;1.71695227178679;0;-13.8434896030144;1;0;1.71695227178679;1
14;2;19;17;-2;30;3;2.34791915202732;1;-13.2385730843839;0;0;2.34791915202732;1
14;2;110;132.5;22.5;89;3;1.25795614182607;1;15.8264675436571;0;0;1.25795614182607;1
14;2;126;NaN;NaN;-16;3;2.00872043346408;1;NaN;0;0;NaN;1
14;2;149;113;-36;-23;3;1.71885957970244;0;-28.4885088900856;1;0;1.71885957970244;1
14;2;175;NaN;NaN;-26;3;2.00873753936503;1;NaN;0;0;NaN;1
14;2;114;105;-9;61;3;1.40132685269327;0;-21.8204546621807;1;0;1.40132685269327;1
14;2;76;NaN;NaN;38;3;2.00874506596119;1;NaN;0;0;NaN;1
14;2;120;113;-7;-44;3;1.75240869826939;0;-16.8833875652923;1;0;1.75240869826939;1
14;2;107;NaN;NaN;13;3;2.00873753936503;1;NaN;0;0;NaN;1
14;2;177;92;-85;-70;3;1.52175991935655;0;NaN;1;0;NaN;1
14;2;98;NaN;NaN;79;3;2.00871872287462;1;NaN;1;0;NaN;1
14;2;140;50;-90;-42;3;1.78823084890519;0;NaN;1;0;NaN;1
14;2;119;132.5;13.5;21;3;1.87244182897757;1;1.82739934438853;1;0;1.87244182897757;1
14;2;114;58.5;-55.5;5;3;1.7933068538423;1;NaN;0;0;NaN;1
14;2;151;139;-12;-37;3;1.99765804756134;1;-5.17471481157212;1;0;1.99765804756134;1
14;2;137;53.5;-83.5;14;3;1.71338090186509;1;NaN;0;0;NaN;1
14;2;145;46;81;-8;3;1.65684829528163;1;NaN;1;0;NaN;1
14;2;79;39.5;-39.5;66;3;1.72240563289142;1;-35.0645989514443;1;0;1.72240563289142;1
14;2;3;179.5;-3.5;76;3;2.28154381025161;1;-4.11236217081915;0;0;2.28154381025161;1
14;2;79;94.5;15.5;-76;3;1.93819656868072;1;19.9354010485557;0;0;1.93819656868072;1
14;2;19;NaN;NaN;60;3;2.0087224861727;1;NaN;0;0;NaN;1
14;2;109;3;74;-90;3;1.37970396800847;0;NaN;1;0;NaN;1
14;2;139;NaN;NaN;-30;3;2.00879775213525;1;NaN;1;0;NaN;1
14;2;74;1;-73;65;3;1.7962477002693;0;NaN;1;0;NaN;1
14;2;134;NaN;NaN;-60;3;2.00874232901697;1;NaN;1;0;NaN;1
14;2;95;178;83;39;3;1.21151088481292;0;NaN;1;0;NaN;1
14;2;106;1.5;75.5;-11;3;3.96685853145209;1;NaN;1;0;NaN;1
14;2;12;5.5;-6.5;-86;3;3.21958315929623;1;-10.0448214884241;1;0;3.21958315929623;1
14;2;35;NaN;NaN;-23;3;2.00873001276886;1;NaN;0;0;NaN;1
14;2;30;35;5;5;3;1.94567184723201;0;-5.67312709225213;1;0;1.94567184723201;1
14;2;152;NaN;NaN;58;3;2.00872796006115;1;NaN;0;0;NaN;1
14;2;137;132;-5;15;3;2.8192123717954;0;-1.12128982517536;1;0;2.8192123717954;1
14;2;14;NaN;NaN;-57;3;2.00871461745828;1;NaN;0;0;NaN;1
14;2;24;53;29;-10;3;1.24950308999723;0;19.4959489431408;1;0;1.24950308999723;1
14;2;134;NaN;NaN;70;3;2.00874506596028;1;NaN;0;0;NaN;1
14;2;138;45;87;-4;3;1.54247961249075;0;NaN;1;0;NaN;1
14;2;74;65;-9;64;3;1.60504957562353;1;-0.150143158769272;1;0;1.60504957562353;1
14;2;72;73.5;1.5;2;3;1.60074846798216;1;3.47481383809295;0;0;1.60074846798216;1
14;2;147;78;-69;-75;3;1.94016306301091;1;NaN;0;0;NaN;1
14;2;32;44.5;12.5;-65;3;1.53049213948361;1;3.87487481325239;1;0;1.53049213948361;1
14;2;93;1;88;NaN;3;3.24385164256455;0;NaN;0;1;NaN;1
14;2;36;25.5;-10.5;57;3;1.54951766422437;1;-24.7436605784095;1;0;1.54951766422437;1
14;2;173;NaN;NaN;43;3;2.00873856571889;1;NaN;0;0;NaN;1
14;2;33;46;13;-40;3;1.39062403281878;0;4.05500462181183;1;0;1.39062403281878;1
14;2;17;NaN;NaN;16;3;2.00873377606695;1;NaN;0;0;NaN;1
14;2;174;1.5;7.5;23;3;2.07810812433127;0;7.11469101428513;1;0;2.07810812433127;1
14;2;97;84.5;-12.5;77;3;4.74277739200807;1;NaN;0;0;NaN;1
14;2;48;59.5;11.5;49;3;1.37261186162868;1;8.52255797688784;1;0;1.37261186162868;1
14;2;68;NaN;NaN;-20;3;2.00874677655065;1;NaN;0;0;NaN;1
14;2;149;76;-73;-81;3;2.22120890408769;0;NaN;1;0;NaN;1
14;2;148;NaN;NaN;1;3;2.00876559304197;1;NaN;1;0;NaN;1
14;2;63;58.5;-4.5;85;3;1.53928012484721;0;1.81617367541738;1;0;1.53928012484721;1
14;2;7;NaN;NaN;56;3;2.00872111770059;1;NaN;0;0;NaN;1
14;2;6;177;-9;1;3;3.31704984384396;0;-7.1205825454823;1;0;3.31704984384396;1
14;2;44;NaN;NaN;-38;3;2.00875019773139;1;NaN;0;0;NaN;1
14;2;32;43;11;12;3;3.55993276284971;0;2.37487481325239;1;0;3.55993276284971;1
14;2;129;57.5;-71.5;83;3;1.34858354520475;1;NaN;0;0;NaN;1
14;2;45;49;4;84;3;1.57019630319701;1;4.10152324546927;1;0;1.57019630319701;1
14;2;51;NaN;NaN;-6;3;2.00872727582464;1;NaN;0;0;NaN;1
14;2;145;80.5;-64.5;86;3;3.946746782025;0;NaN;1;0;NaN;1
14;2;18;NaN;NaN;-53;3;2.00874369748908;1;NaN;1;0;NaN;1
14;2;136;39;83;62;3;2.65173499948014;0;NaN;1;0;NaN;1
14;2;146;NaN;NaN;-10;3;2.00873240759483;1;NaN;1;0;NaN;1
14;2;108;35;-73;38;3;1.56870295807585;0;NaN;1;0;NaN;1
14;2;24;23.5;-0.5;84;3;2.40579936145787;1;-10.0040510568592;1;0;2.40579936145787;1
14;2;179;179;0;25;3;4.34546445529486;1;NaN;0;0;NaN;1
14;2;142;136;-6;37;3;1.88721722166065;1;-7.37370391694568;1;0;1.88721722166065;1
14;2;38;52;14;-76;3;2.18348628789772;1;10.7534818930824;0;0;2.18348628789772;1
14;2;19;16.5;-2.5;19;3;3.60383266185636;1;-13.7385730843839;0;0;3.60383266185636;1
14;2;114;128;14;85;3;2.14343282169466;1;1.17954533781928;0;0;2.14343282169466;1
14;2;0;0;0;-66;3;1.3333883737223;1;0.534770864974783;0;0;1.3333883737223;1
14;2;156;89.5;-66.5;24;3;4.49974188836859;1;NaN;0;0;NaN;1
14;2;16;4;-12;-40;3;3.03500330758379;1;-17.8710693384518;1;0;3.03500330758379;1
14;2;34;29;-5;-18;3;2.72542140316273;1;-8.9999348882859;0;0;2.72542140316273;1
14;2;3;NaN;NaN;31;3;2.00874472384294;1;NaN;0;0;NaN;1
14;2;143;51.5;88.5;40;3;1.7278128080643;0;NaN;1;0;NaN;1
14;2;174;NaN;NaN;-31;3;2.00876661939583;1;NaN;1;0;NaN;1
14;2;57;53;-4;-63;3;1.96938130966919;0;5.95737371529211;1;0;1.96938130966919;1
14;2;49;NaN;NaN;8;3;2.0087341181852;1;NaN;0;0;NaN;1
14;2;159;179.5;20.5;70;3;3.46607097578999;0;21.1307142709953;1;0;3.46607097578999;1
14;2;59;57.5;-1.5;-80;3;2.95465244503612;1;-1.49752420646841;0;0;2.95465244503612;1
14;2;43;45;2;16;3;1.59208159239552;1;-6.69883076133639;0;0;1.59208159239552;1
14;2;86;NaN;NaN;-43;3;2.00871872287462;1;NaN;0;0;NaN;1
14;2;50;43.5;-6.5;36;3;1.43160395459745;0;-8.2258945927412;1;0;1.43160395459745;1
14;2;97;89;-8;-47;3;2.45851290467817;1;-13.6055046620713;0;0;2.45851290467817;1
14;2;135;132.5;-2.5;-38;3;2.69165675024942;1;-2.43033682362206;0;0;2.69165675024942;1
14;2;148;NaN;NaN;-13;3;2.00873856571889;1;NaN;0;0;NaN;1
14;2;54;51;-3;-86;3;4.07886762631733;0;NaN;1;0;NaN;1
14;2;33;NaN;NaN;21;3;2.00869580096696;1;NaN;1;0;NaN;1
14;2;90;95.5;5.5;-57;3;3.20273761052522;0;4.19878688987423;1;0;3.20273761052522;1
14;2;7;60;53;NaN;4;2.04903253688008;0;NaN;0;1;NaN;1
14;2;97;114;17;-90;4;3.12258311971254;1;11.3944953379287;1;0;3.12258311971254;1
14;2;179;NaN;NaN;-82;4;2.00871735039891;1;NaN;0;0;NaN;1
14;2;98;88.5;-9.5;81;4;2.5568639602825;0;-13.4519986671889;1;0;2.5568639602825;1
14;2;9;48;39;89;4;2.48244029228499;1;NaN;0;0;NaN;1
14;2;160;55.5;75.5;29;4;2.63548370569151;1;NaN;0;0;NaN;1
14;2;108;128.5;20.5;52;4;1.69301769169488;1;9.90166586187868;1;0;1.69301769169488;1
14;2;21;147;-54;87;4;3.82920152949282;1;NaN;0;0;NaN;1
14;2;1;3;2;20;4;2.48763090675584;1;5.10701527768119;1;0;2.48763090675584;1
14;2;13;164.5;-28.5;-12;4;1.35180287168987;1;-32.5337120258028;0;0;1.35180287168987;1
14;2;162;146.5;-15.5;31;4;3.98174237154126;1;-12.7936392917631;0;0;3.98174237154126;1
14;2;11;38.5;27.5;-29;4;2.03413021841516;1;22.6442931672359;0;0;2.03413021841516;1
14;2;163;NaN;NaN;28;4;2.00876011514993;1;NaN;0;0;NaN;1
14;2;38;51;13;-55;4;1.49580102699019;0;9.75348189308236;1;0;1.49580102699019;1
14;2;125;NaN;NaN;-87;4;2.00873137723647;1;NaN;0;0;NaN;1
14;2;161;56.5;75.5;-36;4;1.30737029493957;0;NaN;1;0;NaN;1
14;2;26;NaN;NaN;-45;4;2.00872111369699;1;NaN;1;0;NaN;1
14;2;25;53;28;1;4;2.1419678683651;0;19.1770901454545;1;0;2.1419678683651;1
14;2;93;91;-2;-68;4;2.07604822778012;1;1.9900700790009;0;0;2.07604822778012;1
14;2;30;121.5;-88.5;63;4;0.988947034747071;1;NaN;0;0;NaN;1
14;2;133;51;-82;77;4;1.10521481462001;1;NaN;1;0;NaN;1
14;2;168;141.5;-26.5;-35;4;1.96116602585425;1;-22.8623263019103;1;0;1.96116602585425;1
14;2;89;93;4;79;4;2.12653116156616;1;4.66895358660787;0;0;2.12653116156616;1
14;2;86;92.5;6.5;3;4;1.94167658909009;1;10.0477876731063;0;0;1.94167658909009;1
14;2;166;NaN;NaN;-80;4;2.00873035088262;1;NaN;0;0;NaN;1
14;2;141;62.5;-78.5;25;4;1.76646290218014;0;NaN;1;0;NaN;1
14;2;109;NaN;NaN;32;4;2.00872556123068;1;NaN;1;0;NaN;1
14;2;19;1;-18;90;4;4.81463482879644;0;NaN;1;0;NaN;1
14;2;124;NaN;NaN;75;4;2.00874403560374;1;NaN;1;0;NaN;1
14;2;75;88.5;13.5;49;4;3.90104631191934;0;16.6053802541203;1;0;3.90104631191934;1
14;2;153;NaN;NaN;-78;4;2.00871769251626;1;NaN;0;0;NaN;1
14;2;134;68.5;-65.5;19;4;2.08000892800101;0;NaN;1;0;NaN;1
14;2;62;NaN;NaN;72;4;2.00872111369699;1;NaN;1;0;NaN;1
14;2;154;45.5;71.5;88;4;2.34021670311085;0;NaN;1;0;NaN;1
14;2;104;NaN;NaN;50;4;2.00871906098837;1;NaN;1;0;NaN;1
14;2;44;55;11;60;4;1.58171746535027;0;5.92289131400575;1;0;1.58171746535027;1
14;2;32;NaN;NaN;12;4;2.00873240359124;1;NaN;0;0;NaN;1
14;2;103;3;80;-71;4;2.31792771465916;0;NaN;1;0;NaN;1
14;2;22;NaN;NaN;81;4;2.00872350852296;1;NaN;1;0;NaN;1
14;2;177;87.5;-89.5;25;4;2.60817105635761;0;NaN;1;0;NaN;1
14;2;126;76.5;-49.5;51;4;1.85957202961436;1;NaN;1;0;NaN;1
14;2;145;64;-81;-19;4;2.9569244467466;1;NaN;1;0;NaN;1
14;2;16;NaN;NaN;-51;4;2.00873616688841;1;NaN;1;0;NaN;1
14;2;167;77.5;-89.5;29;4;1.7496960405515;0;NaN;1;0;NaN;1
14;2;61;47.5;-13.5;-74;4;1.17953003120783;1;-8.82360291165132;1;0;1.17953003120783;1
14;2;128;43;-85;-67;4;2.04825695534782;1;NaN;0;0;NaN;1
14;2;23;NaN;NaN;-75;4;2.00871769251717;1;NaN;1;0;NaN;1
14;2;162;67;85;41;4;1.68579147505534;0;NaN;1;0;NaN;1
14;2;159;NaN;NaN;3;4;2.0086999023797;1;NaN;1;0;NaN;1
14;2;135;141;6;24;4;3.04950465973616;0;6.06966317637794;1;0;3.04950465973616;1
14;2;46;52;6;NaN;4;2.29932641625237;0;NaN;0;1;NaN;1
14;2;60;63;3;-14;4;1.46700221701303;1;6.70731195471993;0;0;1.46700221701303;1
14;2;148;NaN;NaN;-88;4;2.00872864029316;1;NaN;0;0;NaN;1
14;2;163;91.5;-71.5;-15;4;2.59144011712033;0;NaN;1;0;NaN;1
14;2;66;NaN;NaN;-83;4;2.00873103511913;1;NaN;1;0;NaN;1
14;2;31;37;6;35;4;1.59070251068715;0;-5.7481801697216;1;0;1.59070251068715;1
14;2;36;38;2;-5;4;3.6830842952304;1;-12.2436605784095;0;0;3.6830842952304;1
14;2;14;1.5;-12.5;22;4;2.53154620107398;1;-19.0218066592321;0;0;2.53154620107398;1
14;2;175;NaN;NaN;19;4;2.00873958806915;1;NaN;0;0;NaN;1
14;2;93;91.5;-1.5;82;4;3.22077954197903;0;2.4900700790009;1;0;3.22077954197903;1
14;2;131;0.5;49.5;-38;4;4.12768307291026;1;NaN;0;0;NaN;1
14;2;143;137;-6;-12;4;1.73402293020717;1;-3.04898431199562;1;0;1.73402293020717;1
14;2;19;41;22;-56;4;2.28452536471832;1;10.7614269156161;0;0;2.28452536471832;1
14;2;81;53;-28;-62;4;1.86886463904466;1;-22.6339134014611;0;0;1.86886463904466;1
14;2;28;NaN;NaN;53;4;2.00872692970279;1;NaN;0;0;NaN;1
14;2;141;88.5;-52.5;67;4;1.87326290820147;0;NaN;1;0;NaN;1
14;2;46;NaN;NaN;-85;4;2.00878132646721;1;NaN;1;0;NaN;1
14;2;122;137;15;-76;4;2.60560996092318;0;9.87785184718496;1;0;2.60560996092318;1
14;2;19;NaN;NaN;-77;4;2.00871495557294;1;NaN;0;0;NaN;1
14;2;49;48;-1;-30;4;3.62867418879068;0;-2.34348960301443;1;0;3.62867418879068;1
14;2;113;NaN;NaN;-64;4;2.00873890383355;1;NaN;0;0;NaN;1
14;2;83;94;11;30;4;1.28247573571116;0;10.4403348131099;1;0;1.28247573571116;1
14;2;128;NaN;NaN;-45;4;2.00871700827975;1;NaN;0;0;NaN;1
14;2;115;137.5;22.5;13;4;2.93484209757298;0;15.0319928346288;1;0;2.93484209757298;1
14;2;131;146.5;15.5;-16;4;4.74048793427119;1;NaN;0;0;NaN;1
14;2;140;130.5;-9.5;-9;4;3.80245029581602;1;-1.80314554562392;1;0;3.80245029581602;1
14;2;52;53.5;1.5;88;4;1.38199889162661;1;2.02475385246859;0;0;1.38199889162661;1
14;2;65;71;6;-13;4;2.46639666813098;1;14.2362324318047;0;0;2.46639666813098;1
14;2;38;48.5;10.5;27;4;1.73113648054277;1;7.25348189308236;0;0;1.73113648054277;1
14;2;145;52.5;87.5;73;4;4.154132216383;1;NaN;0;0;NaN;1
14;2;99;86.5;-12.5;46;4;2.91138203916671;1;-15.5042800615934;1;0;2.91138203916671;1
14;2;131;130.5;-0.5;-32;4;1.27863169773264;1;-6.72698358958179;0;0;1.27863169773264;1
