obs;theta;resp;trial;block;rt;error;delta;study;experiment;stimulus;expnum
4;66;73;66;3;9;7;19;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;69;73;67;3;9;4;-3;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;117;110;68;3;9;-7;-48;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;69;73;69;3;9;4;48;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;121;114;70;3;9;-7;-52;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;174;172;71;3;9;-2;-53;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;29;19;72;3;9;-10;-35;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;59;57;73;3;9;-2;-30;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;65;64;74;3;9;-1;-6;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;87;85;75;3;9;-2;-22;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;2;8;76;3;9;6;85;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;123;117;77;3;9;-6;59;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;50;51;78;3;9;1;73;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;158;155;79;3;9;-3;72;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;159;157;80;3;9;-2;-1;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;65;59;81;3;9;-6;-86;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;83;76;82;3;9;-7;-18;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;128;120;83;3;9;-8;-45;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;5;19;84;3;9;14;-57;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;169;172;85;3;9;3;16;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;161;164;86;3;9;3;8;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;88;89;87;3;9;1;73;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;165;167;88;3;9;2;-77;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;83;81;89;3;9;-2;82;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;73;75;90;3;9;2;10;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;6;14;91;3;9;8;67;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;98;98;92;3;9;0;88;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;13;15;93;3;9;2;85;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;127;128;94;3;9;1;66;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;122;125;95;3;9;3;5;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;37;49;96;3;9;12;85;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;159;161;97;3;9;2;58;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;16;27;98;3;9;11;-37;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;11;19;99;3;9;8;5;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;42;54;100;3;9;12;-31;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;147;133;101;3;9;-14;75;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;130;133;102;3;9;3;17;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;135;136;103;3;9;1;-5;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;55;60;104;3;9;5;80;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;110;109;1;4;9;-1;-55;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;26;29;2;4;9;3;84;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;175;171;3;4;9;-4;31;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;175;166;4;4;9;-9;0;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;159;164;5;4;9;5;16;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;151;156;6;4;9;5;8;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;172;159;7;4;9;-13;-21;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;31;33;8;4;9;2;-39;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;154;158;9;4;9;4;57;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;15;22;10;4;9;7;-41;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;96;94;11;4;9;-2;-81;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;118;105;12;4;9;-13;-22;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;57;74;13;4;9;17;61;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;43;44;14;4;9;1;14;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;109;109;15;4;9;0;-66;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;144;137;16;4;9;-7;-35;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;84;81;17;4;9;-3;60;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;71;77;18;4;9;6;13;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;58;75;19;4;9;17;13;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;77;80;20;4;9;3;-19;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;83;80;21;4;9;-3;-6;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;57;70;22;4;9;13;26;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;116;116;23;4;9;0;-59;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;99;111;24;4;9;12;17;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;178;170;25;4;9;-8;-79;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;55;41;26;4;9;-14;-57;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;4;9;27;4;9;5;51;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;83;81;28;4;9;-2;-79;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;71;80;29;4;9;9;12;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;29;42;30;4;9;13;42;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;80;77;31;4;9;-3;-51;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;145;136;32;4;9;-9;-65;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;21;33;33;4;9;12;-56;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;57;54;34;4;9;-3;-36;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;6;18;35;4;9;12;51;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;169;170;36;4;9;1;17;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;137;143;37;4;9;6;32;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;5;11;38;4;9;6;-48;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;167;159;39;4;9;-8;18;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;136;138;40;4;9;2;31;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;126;129;41;4;9;3;10;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;6;15;42;4;9;9;-60;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;52;54;43;4;9;2;-46;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;21;30;44;4;9;9;31;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;145;147;45;4;9;2;56;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;176;4;46;4;9;8;-31;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;128;124;47;4;9;-4;48;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;58;71;48;4;9;13;70;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;101;102;49;4;9;1;-43;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;76;81;50;4;9;5;25;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;105;98;51;4;9;-7;-29;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;11;11;52;4;9;0;-86;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;74;76;53;4;9;2;-63;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;64;70;54;4;9;6;10;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;111;105;55;4;9;-6;-47;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;117;112;56;4;9;-5;-6;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;82;74;57;4;9;-8;35;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;39;59;58;4;9;20;43;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;4;16;59;4;9;12;35;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;47;43;60;4;9;-4;-43;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;130;134;61;4;9;4;-83;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;160;160;62;4;9;0;-30;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;158;157;63;4;9;-1;2;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;39;37;64;4;9;-2;-61;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;116;122;65;4;9;6;-77;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;96;97;66;4;9;1;20;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;123;106;67;4;9;-17;-27;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;43;43;68;4;9;0;80;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;65;58;69;4;9;-7;-22;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;147;139;70;4;9;-8;-82;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;88;95;71;4;9;7;59;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;13;18;72;4;9;5;75;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;117;107;73;4;9;-10;76;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;122;111;74;4;9;-11;-5;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;34;32;75;4;9;-2;88;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;147;151;76;4;9;4;67;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;77;77;77;4;9;0;70;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;142;145;78;4;9;3;-65;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;115;139;79;4;9;24;27;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;69;70;80;4;9;1;46;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;131;135;81;4;9;4;-62;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;167;166;82;4;9;-1;-36;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;12;17;83;4;9;5;-25;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;2;9;84;4;9;7;10;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;67;79;85;4;9;12;-65;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;18;54;86;4;9;36;49;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;65;67;87;4;9;2;-47;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;133;138;88;4;9;5;-68;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;120;133;89;4;9;13;13;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;95;93;90;4;9;-2;25;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;90;92;91;4;9;2;5;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;100;96;92;4;9;-4;-10;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;155;168;93;4;9;13;-55;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;10;20;94;4;9;10;-35;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;150;154;95;4;9;4;40;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;25;25;96;4;9;0;-55;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;71;66;97;4;9;-5;-46;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;152;154;98;4;9;2;-81;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;74;73;99;4;9;-1;78;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;121;109;100;4;9;-12;-47;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;164;159;101;4;9;-5;-43;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;151;156;102;4;9;5;13;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;135;147;103;4;9;12;16;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;13;22;104;4;9;9;-58;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;54;69;1;5;9;15;-41;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;17;10;2;5;9;-7;37;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;101;102;3;5;9;1;-84;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;124;124;4;5;9;0;-23;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;86;75;5;5;9;-11;38;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;147;127;6;5;9;-20;-61;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;31;58;7;5;9;27;-64;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;54;58;8;5;9;4;-23;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;179;176;9;5;9;-3;55;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;50;61;10;5;9;11;-51;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;166;177;11;5;9;11;64;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;62;66;12;5;9;4;-76;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;150;134;13;5;9;-16;-88;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;2;3;14;5;9;1;-32;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;130;109;15;5;9;-21;52;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;78;86;16;5;9;8;52;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;137;108;17;5;9;-29;-59;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;35;58;18;5;9;23;-78;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;117;122;19;5;9;5;-82;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;122;112;20;5;9;-10;-5;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;144;116;21;5;9;-28;-22;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;44;54;22;5;9;10;-80;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;88;77;23;5;9;-11;-44;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;87;71;24;5;9;-16;1;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;99;95;25;5;9;-4;-12;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;1;177;26;5;9;-4;-82;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;136;118;27;5;9;-18;45;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;156;151;28;5;9;-5;-20;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;177;177;29;5;9;0;-21;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;129;118;30;5;9;-11;48;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;104;118;31;5;9;14;25;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;171;71;32;5;9;80;-67;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;45;60;33;5;9;15;-54;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;17;125;34;5;9;-72;28;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;61;60;35;5;9;-1;-44;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;26;61;36;5;9;35;35;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;59;58;37;5;9;-1;-33;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;37;57;38;5;9;20;22;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;163;54;39;5;9;71;54;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;128;130;40;5;9;2;35;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;24;49;41;5;9;25;-76;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;11;62;42;5;9;51;13;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;137;67;43;5;9;-70;54;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;152;131;44;5;9;-21;-15;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;125;120;45;5;9;-5;27;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;174;148;46;5;9;-26;-49;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;36;61;47;5;9;25;-42;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;59;60;48;5;9;1;-23;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;157;64;49;5;9;87;82;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;114;121;50;5;9;7;43;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;98;115;51;5;9;17;16;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;174;141;52;5;9;-33;-76;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;102;40;53;5;9;-62;72;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;51;73;54;5;9;22;51;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;120;108;55;5;9;-12;-69;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;84;83;56;5;9;-1;36;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;140;122;57;5;9;-18;-56;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;172;82;58;5;9;-90;-32;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;60;56;59;5;9;-4;-68;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;146;145;60;5;9;-1;-86;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;79;77;61;5;9;-2;67;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;178;60;62;5;9;62;81;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;150;116;63;5;9;-34;28;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;142;131;64;5;9;-11;8;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;141;127;65;5;9;-14;1;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;70;59;66;5;9;-11;71;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;103;112;67;5;9;9;-33;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;132;109;68;5;9;-23;-29;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;17;28;69;5;9;11;-65;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;99;104;70;5;9;5;-82;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;59;53;71;5;9;-6;40;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;129;128;72;5;9;-1;-70;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;119;120;73;5;9;1;10;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;22;68;74;5;9;46;-83;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;105;100;75;5;9;-5;-83;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;126;127;76;5;9;1;-21;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;168;160;77;5;9;-8;-42;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;89;78;78;5;9;-11;79;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;49;64;79;5;9;15;40;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;69;65;80;5;9;-4;-20;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;126;114;81;5;9;-12;-57;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;44;70;82;5;9;26;82;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;60;63;83;5;9;3;-16;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;82;65;84;5;9;-17;-22;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;129;112;85;5;9;-17;-47;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;166;151;86;5;9;-15;-37;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;59;62;87;5;9;3;-73;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;58;53;88;5;9;-5;1;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;63;59;89;5;9;-4;-5;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;50;61;90;5;9;11;13;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;121;120;91;5;9;-1;-71;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;176;179;92;5;9;3;-55;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;111;104;93;5;9;-7;65;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;59;70;94;5;9;11;52;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;100;90;95;5;9;-10;-41;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;35;49;96;5;9;14;65;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;70;62;97;5;9;-8;-35;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;9;32;98;5;9;23;61;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;174;179;99;5;9;5;15;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;79;76;100;5;9;-3;-85;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;149;117;101;5;9;-32;-70;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;82;87;102;5;9;5;67;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;135;131;103;5;9;-4;-53;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;152;85;104;5;9;-67;-17;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;123;133;1;6;9;10;29;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;171;168;2;6;9;-3;-48;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;73;70;3;6;9;-3;-82;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;150;151;4;6;9;1;-77;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;103;107;5;6;9;4;47;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;78;76;6;6;9;-2;25;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;23;31;7;6;9;8;55;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;107;109;8;6;9;2;-84;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;121;123;9;6;9;2;-14;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;175;169;10;6;9;-6;-54;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;35;32;11;6;9;-3;-40;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;18;21;12;6;9;3;17;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;96;109;13;6;9;13;-78;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;99;108;14;6;9;9;-3;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;138;127;15;6;9;-11;-39;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;99;117;16;6;9;18;39;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;135;125;17;6;9;-10;-36;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;111;119;18;6;9;8;24;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;161;152;19;6;9;-9;-50;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;94;86;20;6;9;-8;67;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;100;105;21;6;9;5;-6;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;38;36;22;6;9;-2;62;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;167;172;23;6;9;5;51;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;128;155;24;6;9;27;39;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;2;12;25;6;9;10;-54;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;138;144;26;6;9;6;44;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;118;127;27;6;9;9;20;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;138;123;28;6;9;-15;-20;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;104;109;29;6;9;5;34;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;122;119;30;6;9;-3;-18;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;91;78;31;6;9;-13;31;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;46;55;32;6;9;9;45;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;31;40;33;6;9;9;15;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;69;70;34;6;9;1;-38;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;104;111;35;6;9;7;-35;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;129;117;36;6;9;-12;-25;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;165;160;37;6;9;-5;-36;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;27;23;38;6;9;-4;-42;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;48;48;39;6;9;0;-21;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;35;37;40;6;9;2;13;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;120;115;41;6;9;-5;-85;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;58;62;42;6;9;4;62;Fischer & Whitney (2014);Experiment 1b;Orientation;1
4;56;65;43;6;9;9;2;Fischer & Whitney (2014);Experiment 1b;Orientation;1
