obs;block;trial;theta;delta;rt;resp;error;cond;study;experiment;stimulus;expnum
37;1;23;134;10;1.56765589851557;139.580213802141;5.58021380214132;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;1;24;127;-70;2.81764541491157;136.725981387704;9.72598138770363;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;1;25;112;0;2.68427872954544;118.716092997182;6.71609299718247;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;1;26;78;60;3.15099468136759;82.2636718846;4.26367188459999;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;1;27;47;10;2.43427660350017;59.9492052786284;12.9492052786284;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;1;28;6;20;2.28426459500861;24.3712657662541;18.3712657662541;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;1;29;5;0;1.43430739450332;14.529522626959;9.52952262695898;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;1;30;143;70;1.78422603294257;143.412354687757;0.412354687756562;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;1;31;90;70;1.4009205630241;117.660274549205;27.6602745492049;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;1;32;129;-70;2.65095318682461;123.715029113826;-5.28497088617395;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;1;33;137;10;1.45095506360985;133.449244353186;-3.5507556468142;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;1;34;55;-50;2.8008951091274;52.8613265376618;-2.13867346233816;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;1;35;35;-80;1.91762087008328;35.4274768873543;0.427476887354338;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;1;36;42;-50;2.60094097306001;49.5517487772793;7.55174877727933;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;2;1;67;40;2.88426131063488;70.0420406472962;3.04204064729625;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;2;2;101;-20;2.15089996237657;112.941544588336;11.9415445883355;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;2;3;142;-30;2.36768680681735;149.89778181996;7.89778181995985;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;2;4;158;50;1.6176417199913;141.730116155978;-16.2698838440223;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;2;5;20;-20;1.6675941112353;23.6754843853486;3.67548438534858;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;2;6;136;80;2.55096043004187;129.650753550115;-6.34924644988547;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;2;7;27;30;2.53427317250271;33.7926270407133;6.79262704071327;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;2;8;132;50;2.13426783539535;127.785501631831;-4.21449836816947;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;2;9;2;-70;2.78425477121255;9.990679889539;7.990679889539;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;2;10;136;30;2.46761006390761;121.769705173873;-14.2302948261269;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;2;11;35;80;1.91756016781983;23.7632221395923;-11.2367778604077;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;2;12;167;-30;3.01764148539314;163.127257486282;-3.87274251371832;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;2;13;162;70;1.56762803998845;158.396137011066;-3.6038629889336;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;2;14;52;-70;2.40095340676044;53.4027599936368;1.40275999363685;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;2;15;52;-20;3.43432410961941;63.9445077587101;11.9445077587101;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;2;16;111;0;2.5842660319222;120.618166006531;9.61816600653103;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;2;17;166;40;3.51761787895703;165.093784873917;-0.90621512608277;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;2;18;102;-20;2.35098078142892;117.728503161587;15.7285031615866;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;2;19;72;-60;2.68422447873036;63.3681857383259;-8.63181426167412;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;2;20;69;-70;2.63424276272144;64.7027464570656;-4.29725354293441;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;2;21;91;-40;2.13424760130738;74.7806253863086;-16.2193746136914;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;2;22;126;70;2.51781934009341;135.147715892566;9.14771589256617;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;2;23;68;-10;2.78425242523144;62.7610552432287;-5.23894475677125;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;2;24;68;50;2.45097089898309;62.5572700637625;-5.44272993623748;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;2;25;92;-20;3.75093098797743;98.9335042626707;6.9335042626707;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;2;26;118;10;2.43427953597666;115.40134305945;-2.59865694055046;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;2;27;154;-90;2.95090183916136;164.762768020513;10.7627680205127;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;2;28;2;-50;3.35092946308987;4.15427427573242;2.15427427573242;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;2;29;160;60;3.60089874539881;153.2304514977;-6.76954850229953;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;2;30;109;-40;4.05097963776279;114.294426110877;5.2944261108771;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;2;31;29;-80;2.08427761520443;31.5716693755622;2.57166937556224;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;2;32;28;10;2.18426655976828;31.3637163386053;3.36371633860527;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;2;33;111;-30;1.28425638407498;114.968432670206;3.96843267020644;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;2;34;100;-90;2.66760525464588;106.397226284789;6.39722628478903;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;2;35;5;0;1.78427148632863;3.62713443317456;-1.37286556682544;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;2;36;19;-30;2.25086749986167;19.1708199257934;0.170819925793424;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;1;37;70;3.35091714668852;33.5423090916031;-3.45769090839689;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;2;27;40;1.90096088457585;24.7375949163851;-2.26240508361485;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;3;93;-80;2.45095359737161;109.876934049921;16.8769340499206;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;4;144;-10;2.05090134064039;139.253764605635;-4.74623539436462;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;5;31;-80;2.75097116290544;52.663678981869;21.663678981869;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;6;35;70;2.6842904594514;32.5900989073067;-2.40990109269325;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;7;33;-80;5.38434415309666;33.523764059987;0.523764059986966;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;8;94;-10;4.56761601683456;104.264722511826;10.2647225118263;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;9;11;80;3.45093336328364;10.1584260052323;-0.841573994767671;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;10;43;20;2.50097578155646;41.0555011401846;-1.9444988598154;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;11;162;-20;3.8009695940309;158.015138973025;-3.98486102697501;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;12;150;60;1.68430101636704;153.056414761842;3.05641476184158;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;13;142;-50;1.65091213215374;149.69025368517;7.69025368517023;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;14;155;40;3.30094774708095;154.816467484804;-0.183532515196191;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;15;120;10;3.48427415488231;127.812883120157;7.81288312015653;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;16;114;-40;2.88428095822792;128.717982075233;14.7179820752335;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;17;161;50;3.4342449327537;162.350144359848;1.3501443598476;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;18;35;-80;2.61764347947701;32.1108347538893;-2.8891652461107;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;19;17;0;1.78428966768297;26.6839878153547;9.68398781535474;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;20;13;-60;3.26759727830949;8.16649539082339;-4.83350460917661;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;21;50;40;5.13428103153956;51.3665224950624;1.36652249506236;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;22;148;60;3.11758966853313;140.696294901721;-7.30370509827935;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;23;113;20;2.15088266076464;118.279407048228;5.27940704822788;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;24;39;20;2.70094721923533;45.8784799006845;6.87847990068452;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;25;116;50;1.71764591343253;122.345406052493;6.34540605249308;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;26;59;30;2.6509438029002;56.7234545785719;-2.2765454214281;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;27;131;10;2.80097575223135;149.098385031742;18.0983850317418;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;28;126;-70;1.86761217529056;125.496901505184;-0.503098494816044;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;29;52;-40;1.96759760088207;66.4689605508097;14.4689605508097;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;30;40;30;1.81758852486746;46.3809692734174;6.38096927341743;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;31;48;-40;3.1009804148689;63.4757087197074;15.4757087197074;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;32;130;-60;2.2009541105549;142.985263880857;12.9852638808571;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;33;21;60;1.76761707252626;20.2964142303073;-0.703585769692666;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;34;163;80;2.01760834840888;162.796212325741;-0.20378767425936;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;35;60;-30;2.40092496173838;51.8768146369965;-8.12318536300346;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;36;152;20;4.25093846579284;146.940586729091;-5.05941327090861;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;1;156;30;1.4843392558605;155.548020965563;-0.4519790344375;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;2;137;-10;2.00092373009829;142.344260151409;5.34426015140934;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;3;179;80;3.03432493071296;165.019455758895;-13.9805442411048;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;4;115;-40;3.65099130901945;115.075492440553;0.0754924405534467;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;5;28;90;2.68445878360262;28.6794240184711;0.679424018471131;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;6;108;-50;2.95096166168241;120.440176555691;12.4401765556911;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;7;35;70;2.00093633974757;36.781569387711;1.78156938771102;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;8;13;-30;2.33433340556985;19.9555311853246;6.95553118532462;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;9;162;20;2.45098233564113;155.108265192759;-6.8917348072406;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;10;101;-40;2.2676119406924;108.699753633938;7.6997536339381;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;11;71;-70;4.00096683750235;66.8774108104902;-4.12258918950981;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;12;80;-20;4.05090573935558;66.5244268792614;-13.4755731207386;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;13;118;50;2.93428935977317;128.369727604081;10.3697276040814;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;14;144;-80;1.73434372788688;158.300210662534;14.3002106625342;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;15;13;-60;2.86764355278865;13.3123400802812;0.312340080281231;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;16;84;60;4.13430801032337;113.77332742189;29.7733274218899;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;17;3;-50;3.71759635457965;2.05054264574837;-0.949457354251635;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;18;103;-80;2.31752093128398;114.757378468641;11.7573784686405;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;19;47;-20;3.03430880209271;45.9512324376588;-1.0487675623412;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;20;35;-20;2.88428799617122;31.3332729920882;-3.66672700791182;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;21;174;0;2.51764866996109;160.169947393905;-13.8300526060951;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;22;15;-10;1.93419728001118;24.4355511655633;9.43555116556333;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;23;62;70;3.13428132478748;55.1309174565927;-6.86908254340733;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;24;74;90;2.18427095848256;78.4057191849261;4.4057191849261;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;25;58;-10;2.46758396486621;56.6570603803981;-1.34293961960195;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;26;41;80;2.38430603090183;48.9290537237251;7.92905372372506;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;27;176;-60;1.584269844142;177.46643736427;1.46643736426995;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;28;95;-20;2.80094320174157;112.934902934556;17.9349029345559;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;29;162;50;2.71766585427304;164.964606345852;2.96460634585208;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;30;79;60;4.68431597199742;78.9874964567471;-0.012503543252933;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;31;167;-40;2.40093698489181;167.244892582251;0.244892582250941;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;32;5;40;2.1509671160884;1.48959862855845;-3.51040137144155;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;33;12;70;2.26765387510659;15.2443509451739;3.24435094517392;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;34;68;90;3.38427523989867;57.687795860348;-10.312204139652;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;35;38;-50;2.86763475535918;43.9314935130778;5.93149351307785;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;36;160;80;2.03429531270012;160.937805394261;0.937805394261488;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;1;170;-40;2.65096403698772;157.922727970657;-12.077272029343;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;2;18;0;2.9009817051583;20.4171029986272;2.41710299862721;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;3;80;-80;3.35096729203724;73.7721827330878;-6.2278172669122;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;4;100;80;3.36764604539349;116.860089254939;16.8600892549385;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;5;38;-60;2.6842972041477;50.1405483833999;12.1405483833999;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;6;62;30;4.06755780717594;44.0764666111369;-17.9235333888631;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;7;9;-80;3.23427202883704;14.7571680428791;5.75716804287914;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;8;127;-10;2.0009436709388;121.135526146737;-5.86447385326332;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;9;151;-70;2.86765088398079;145.911547066012;-5.08845293398821;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;10;15;20;2.61758717592875;19.0881607600789;4.08816076007895;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;11;71;60;3.46763586970064;63.4788632593934;-7.52113674060661;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;12;16;0;3.03428065031767;20.2032606004;4.20326060040003;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;13;88;80;1.8343045206766;80.4185028585937;-7.58149714140629;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;14;38;80;3.28430594292786;36.5102229709596;-1.48977702904037;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;15;167;80;2.90093361254458;168.20392405154;1.20392405154018;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;16;59;70;2.85093078270438;67.29451211988;8.29451211987995;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;17;125;80;3.31763529786713;139.069078332728;14.0690783327282;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;18;41;-10;2.31759541618703;41.0970315637107;0.097031563710722;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;19;73;50;2.66754132665847;64.1276907516923;-8.8723092483077;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;20;141;-60;3.23430575231669;153.641034482633;12.6410344826331;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;21;1;80;2.51788825329095;175.610842746571;-5.38915725342918;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;22;48;70;3.70099384561126;53.1714983803342;5.17149838033424;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;23;72;0;2.80093088534159;74.1046625764399;2.10466257643986;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;24;139;10;4.75094946257923;141.39669341935;2.3966934193497;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;25;109;0;2.41753920061274;107.315701813792;-1.68429818620815;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;26;110;10;3.08425796761185;118.815534050956;8.81553405095644;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;27;167;-60;3.417658259159;158.998618284169;-8.00138171583083;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;28;38;30;2.93427733661974;53.0744183522462;15.0744183522462;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;29;161;-20;3.25093084135369;156.728008685001;-4.27199131499884;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;30;17;-50;2.5676380104087;16.8945280962362;-0.105471903763785;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;31;172;-70;2.06763698404211;171.347689256962;-0.652310743037674;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
