obs;theta;resp;error;rt;block;delta;study;experiment;stimulus;expnum
22;136;122;-14;0.932780027389526;3;82;Lau & Maus (2019);Experiment 1;Orientation;1
22;138;132;-6;0.962794065475464;3;-2;Lau & Maus (2019);Experiment 1;Orientation;1
22;144;131;-13;2.23363208770752;3;-6;Lau & Maus (2019);Experiment 1;Orientation;1
22;110;109;-1;1.17285203933716;3;34;Lau & Maus (2019);Experiment 1;Orientation;1
22;8;5;-3;0.739875078201294;3;-78;Lau & Maus (2019);Experiment 1;Orientation;1
22;87;85;-2;2.62849998474121;3;-79;Lau & Maus (2019);Experiment 1;Orientation;1
22;44;126;82;0.440100908279419;3;43;Lau & Maus (2019);Experiment 1;Orientation;1
22;61;102;41;1.89278101921082;3;-17;Lau & Maus (2019);Experiment 1;Orientation;1
22;127;25;78;3.53281998634338;3;-66;Lau & Maus (2019);Experiment 1;Orientation;1
22;178;161;-17;1.59028887748718;3;-51;Lau & Maus (2019);Experiment 1;Orientation;1
22;58;77;19;1.36274886131287;3;-60;Lau & Maus (2019);Experiment 1;Orientation;1
22;94;97;3;1.05280900001526;3;-36;Lau & Maus (2019);Experiment 1;Orientation;1
22;149;179;30;2.43355894088745;3;-55;Lau & Maus (2019);Experiment 1;Orientation;1
22;19;156;-43;1.42261505126953;3;-50;Lau & Maus (2019);Experiment 1;Orientation;1
22;110;132;22;2.12044811248779;3;89;Lau & Maus (2019);Experiment 1;Orientation;1
22;126;131;5;1.56662321090698;3;-16;Lau & Maus (2019);Experiment 1;Orientation;1
22;144;128;-16;67.7559759616852;3;-18;Lau & Maus (2019);Experiment 1;Orientation;1
22;27;16;-11;0.896633148193359;3;-63;Lau & Maus (2019);Experiment 1;Orientation;1
22;90;101;11;3.9947829246521;3;-63;Lau & Maus (2019);Experiment 1;Orientation;1
22;155;109;-46;1.11287593841553;3;-65;Lau & Maus (2019);Experiment 1;Orientation;1
22;109;113;4;1.21282482147217;3;46;Lau & Maus (2019);Experiment 1;Orientation;1
22;23;40;17;0.64319896697998;3;86;Lau & Maus (2019);Experiment 1;Orientation;1
22;62;61;-1;1.0228099822998;3;-39;Lau & Maus (2019);Experiment 1;Orientation;1
22;21;44;23;0.483253002166748;3;41;Lau & Maus (2019);Experiment 1;Orientation;1
22;10;8;-2;0.396692037582397;3;11;Lau & Maus (2019);Experiment 1;Orientation;1
22;152;164;12;0.722848176956177;3;38;Lau & Maus (2019);Experiment 1;Orientation;1
22;47;56;9;0.502831935882568;3;-75;Lau & Maus (2019);Experiment 1;Orientation;1
22;138;151;13;2.02032113075256;3;89;Lau & Maus (2019);Experiment 1;Orientation;1
22;146;118;-28;3.34729504585266;3;-8;Lau & Maus (2019);Experiment 1;Orientation;1
22;131;116;-15;0.803479909896851;3;15;Lau & Maus (2019);Experiment 1;Orientation;1
22;47;48;1;0.90286111831665;3;84;Lau & Maus (2019);Experiment 1;Orientation;1
22;83;77;-6;4.65686821937561;3;-36;Lau & Maus (2019);Experiment 1;Orientation;1
22;28;33;5;0.906173944473267;3;55;Lau & Maus (2019);Experiment 1;Orientation;1
22;111;126;15;1.81898522377014;3;-83;Lau & Maus (2019);Experiment 1;Orientation;1
22;73;85;12;1.10276293754578;3;38;Lau & Maus (2019);Experiment 1;Orientation;1
22;73;41;-32;0.632797002792358;3;0;Lau & Maus (2019);Experiment 1;Orientation;1
22;128;134;6;0.682858943939209;3;-55;Lau & Maus (2019);Experiment 1;Orientation;1
22;88;84;-4;0.693327903747559;3;40;Lau & Maus (2019);Experiment 1;Orientation;1
22;102;118;16;0.61280083656311;3;-14;Lau & Maus (2019);Experiment 1;Orientation;1
22;143;148;5;0.792838096618652;3;-41;Lau & Maus (2019);Experiment 1;Orientation;1
22;117;110;-7;0.942883968353271;3;26;Lau & Maus (2019);Experiment 1;Orientation;1
22;113;133;20;0.646817922592163;3;4;Lau & Maus (2019);Experiment 1;Orientation;1
22;119;125;6;0.862797021865845;3;-6;Lau & Maus (2019);Experiment 1;Orientation;1
22;67;66;-1;1.88279509544373;3;52;Lau & Maus (2019);Experiment 1;Orientation;1
22;39;76;37;1.79820203781128;3;28;Lau & Maus (2019);Experiment 1;Orientation;1
22;130;109;-21;0.954539060592651;3;89;Lau & Maus (2019);Experiment 1;Orientation;1
22;19;60;41;5.42659592628479;3;-69;Lau & Maus (2019);Experiment 1;Orientation;1
22;69;44;-25;1.41928195953369;3;-50;Lau & Maus (2019);Experiment 1;Orientation;1
22;103;98;-5;4.55288410186768;3;-34;Lau & Maus (2019);Experiment 1;Orientation;1
22;101;103;2;1.0029468536377;3;2;Lau & Maus (2019);Experiment 1;Orientation;1
22;120;108;-12;0.832860946655273;3;-19;Lau & Maus (2019);Experiment 1;Orientation;1
22;13;42;29;0.532846927642822;3;-73;Lau & Maus (2019);Experiment 1;Orientation;1
22;72;50;-22;1.32971906661987;3;-59;Lau & Maus (2019);Experiment 1;Orientation;1
22;142;28;66;3.66445899009705;3;-70;Lau & Maus (2019);Experiment 1;Orientation;1
22;170;153;-17;0.922894954681396;3;-28;Lau & Maus (2019);Experiment 1;Orientation;1
22;97;103;6;0.932674884796143;3;73;Lau & Maus (2019);Experiment 1;Orientation;1
22;118;123;5;0.842777013778687;3;-21;Lau & Maus (2019);Experiment 1;Orientation;1
22;85;94;9;0.652971982955933;3;33;Lau & Maus (2019);Experiment 1;Orientation;1
22;131;134;3;0.553405046463013;3;-46;Lau & Maus (2019);Experiment 1;Orientation;1
22;92;87;-5;0.713490962982178;3;39;Lau & Maus (2019);Experiment 1;Orientation;1
22;9;7;-2;0.582849025726318;3;83;Lau & Maus (2019);Experiment 1;Orientation;1
22;55;40;-15;1.06301712989807;3;-46;Lau & Maus (2019);Experiment 1;Orientation;1
22;93;73;-20;4.93297481536865;3;-38;Lau & Maus (2019);Experiment 1;Orientation;1
22;123;100;-23;161.040611982346;3;-30;Lau & Maus (2019);Experiment 1;Orientation;1
22;86;75;-11;0.512826919555664;3;37;Lau & Maus (2019);Experiment 1;Orientation;1
22;78;66;-12;0.372881174087524;3;8;Lau & Maus (2019);Experiment 1;Orientation;1
22;17;28;11;0.5328528881073;3;61;Lau & Maus (2019);Experiment 1;Orientation;1
22;91;81;-10;0.812888860702515;3;-74;Lau & Maus (2019);Experiment 1;Orientation;1
22;62;54;-8;0.582853078842163;3;29;Lau & Maus (2019);Experiment 1;Orientation;1
22;86;85;-1;1.32960677146912;3;-24;Lau & Maus (2019);Experiment 1;Orientation;1
22;78;87;9;0.362534999847412;3;8;Lau & Maus (2019);Experiment 1;Orientation;1
22;27;35;8;1.00481986999512;3;51;Lau & Maus (2019);Experiment 1;Orientation;1
22;97;107;10;0.742720127105713;3;-70;Lau & Maus (2019);Experiment 1;Orientation;1
22;50;44;-6;2.10048007965088;3;47;Lau & Maus (2019);Experiment 1;Orientation;1
22;24;47;23;0.792853116989136;3;26;Lau & Maus (2019);Experiment 1;Orientation;1
22;91;96;5;7.38146805763245;3;-67;Lau & Maus (2019);Experiment 1;Orientation;1
22;175;178;3;0.56284499168396;3;-84;Lau & Maus (2019);Experiment 1;Orientation;1
22;156;10;34;1.16857600212097;3;19;Lau & Maus (2019);Experiment 1;Orientation;1
22;132;126;-6;0.782773971557617;3;24;Lau & Maus (2019);Experiment 1;Orientation;1
22;86;78;-8;1.10286092758179;3;46;Lau & Maus (2019);Experiment 1;Orientation;1
22;34;176;-38;1.25645709037781;3;52;Lau & Maus (2019);Experiment 1;Orientation;1
22;41;39;-2;0.660125970840454;3;-7;Lau & Maus (2019);Experiment 1;Orientation;1
22;112;131;19;1.36344504356384;3;-71;Lau & Maus (2019);Experiment 1;Orientation;1
22;172;152;-20;1.0828161239624;3;-60;Lau & Maus (2019);Experiment 1;Orientation;1
22;51;88;37;0.773040056228638;3;-59;Lau & Maus (2019);Experiment 1;Orientation;1
22;11;157;-34;0.517107963562012;3;40;Lau & Maus (2019);Experiment 1;Orientation;1
22;167;159;-8;1.52973389625549;3;24;Lau & Maus (2019);Experiment 1;Orientation;1
22;102;93;-9;1.01271200180054;3;65;Lau & Maus (2019);Experiment 1;Orientation;1
22;39;23;-16;1.31290912628174;3;63;Lau & Maus (2019);Experiment 1;Orientation;1
22;164;169;5;4.43646001815796;3;55;Lau & Maus (2019);Experiment 1;Orientation;1
22;132;131;-1;2.00940299034119;3;32;Lau & Maus (2019);Experiment 1;Orientation;1
22;160;79;-81;1.35279703140259;3;-28;Lau & Maus (2019);Experiment 1;Orientation;1
22;4;83;79;2.80273699760437;3;-24;Lau & Maus (2019);Experiment 1;Orientation;1
22;3;13;10;0.962713003158569;3;1;Lau & Maus (2019);Experiment 1;Orientation;1
22;175;173;-2;0.371776819229126;3;8;Lau & Maus (2019);Experiment 1;Orientation;1
22;130;119;-11;1.31684994697571;3;45;Lau & Maus (2019);Experiment 1;Orientation;1
22;31;53;22;0.322782039642334;3;-81;Lau & Maus (2019);Experiment 1;Orientation;1
22;11;172;-19;0.426074028015137;3;20;Lau & Maus (2019);Experiment 1;Orientation;1
22;29;55;26;1.03856897354126;3;-18;Lau & Maus (2019);Experiment 1;Orientation;1
22;133;121;-12;0.702849149703979;3;76;Lau & Maus (2019);Experiment 1;Orientation;1
22;35;37;2;0.462800025939941;3;-82;Lau & Maus (2019);Experiment 1;Orientation;1
22;166;149;-17;0.792756080627441;4;NaN;Lau & Maus (2019);Experiment 1;Orientation;1
22;62;42;-20;1.18276000022888;4;-76;Lau & Maus (2019);Experiment 1;Orientation;1
22;29;33;4;0.372781038284302;4;33;Lau & Maus (2019);Experiment 1;Orientation;1
22;118;129;11;0.59276008605957;4;-89;Lau & Maus (2019);Experiment 1;Orientation;1
22;35;40;5;0.632791996002197;4;83;Lau & Maus (2019);Experiment 1;Orientation;1
22;6;10;4;0.762795925140381;4;29;Lau & Maus (2019);Experiment 1;Orientation;1
22;168;147;-21;0.482782125473022;4;18;Lau & Maus (2019);Experiment 1;Orientation;1
22;42;40;-2;0.692749977111816;4;-54;Lau & Maus (2019);Experiment 1;Orientation;1
22;75;23;-52;0.533233880996704;4;-33;Lau & Maus (2019);Experiment 1;Orientation;1
22;130;138;8;0.622689962387085;4;-55;Lau & Maus (2019);Experiment 1;Orientation;1
22;57;66;9;0.472779989242554;4;73;Lau & Maus (2019);Experiment 1;Orientation;1
22;133;134;1;0.473516941070557;4;-76;Lau & Maus (2019);Experiment 1;Orientation;1
22;15;23;8;0.462835073471069;4;-62;Lau & Maus (2019);Experiment 1;Orientation;1
22;145;136;-9;1.00263094902039;4;50;Lau & Maus (2019);Experiment 1;Orientation;1
22;87;85;-2;0.97281813621521;4;58;Lau & Maus (2019);Experiment 1;Orientation;1
22;66;82;16;0.52292799949646;4;21;Lau & Maus (2019);Experiment 1;Orientation;1
22;158;144;-14;0.572779893875122;4;88;Lau & Maus (2019);Experiment 1;Orientation;1
22;174;148;-26;0.953114032745361;4;-16;Lau & Maus (2019);Experiment 1;Orientation;1
22;93;88;-5;0.702878952026367;4;81;Lau & Maus (2019);Experiment 1;Orientation;1
22;77;83;6;1.202791929245;4;16;Lau & Maus (2019);Experiment 1;Orientation;1
22;47;30;-17;23.6538369655609;4;30;Lau & Maus (2019);Experiment 1;Orientation;1
22;25;38;13;0.932765007019043;4;22;Lau & Maus (2019);Experiment 1;Orientation;1
22;23;26;3;0.722769021987915;4;2;Lau & Maus (2019);Experiment 1;Orientation;1
22;57;50;-7;1.02282190322876;4;-34;Lau & Maus (2019);Experiment 1;Orientation;1
22;171;154;-17;0.712876081466675;4;66;Lau & Maus (2019);Experiment 1;Orientation;1
22;116;110;-6;0.482778072357178;4;55;Lau & Maus (2019);Experiment 1;Orientation;1
22;140;121;-19;0.583677768707275;4;-24;Lau & Maus (2019);Experiment 1;Orientation;1
22;51;74;23;0.572743892669678;4;89;Lau & Maus (2019);Experiment 1;Orientation;1
22;143;129;-14;0.822735071182251;4;88;Lau & Maus (2019);Experiment 1;Orientation;1
22;65;61;-4;0.592734098434448;4;78;Lau & Maus (2019);Experiment 1;Orientation;1
22;92;93;1;1.69272398948669;4;-27;Lau & Maus (2019);Experiment 1;Orientation;1
22;123;112;-11;1.16277408599854;4;-31;Lau & Maus (2019);Experiment 1;Orientation;1
22;66;59;-7;0.672823905944824;4;57;Lau & Maus (2019);Experiment 1;Orientation;1
22;3;5;2;0.9027419090271;4;63;Lau & Maus (2019);Experiment 1;Orientation;1
22;65;55;-10;0.602731943130493;4;-62;Lau & Maus (2019);Experiment 1;Orientation;1
22;16;27;11;0.702729940414429;4;49;Lau & Maus (2019);Experiment 1;Orientation;1
22;14;29;15;0.783396005630493;4;2;Lau & Maus (2019);Experiment 1;Orientation;1
22;118;110;-8;1.11280298233032;4;76;Lau & Maus (2019);Experiment 1;Orientation;1
22;99;96;-3;1.06400299072266;4;19;Lau & Maus (2019);Experiment 1;Orientation;1
22;156;129;-27;0.58273720741272;4;-57;Lau & Maus (2019);Experiment 1;Orientation;1
22;124;101;-23;1.20274090766907;4;32;Lau & Maus (2019);Experiment 1;Orientation;1
22;99;90;-9;0.672729015350342;4;25;Lau & Maus (2019);Experiment 1;Orientation;1
22;146;117;-29;0.542722940444946;4;-47;Lau & Maus (2019);Experiment 1;Orientation;1
22;27;57;30;0.892845153808594;4;-61;Lau & Maus (2019);Experiment 1;Orientation;1
22;161;138;-23;0.59273099899292;4;46;Lau & Maus (2019);Experiment 1;Orientation;1
22;161;137;-24;0.67273998260498;4;0;Lau & Maus (2019);Experiment 1;Orientation;1
22;69;69;0;1.30269193649292;4;-88;Lau & Maus (2019);Experiment 1;Orientation;1
22;108;109;1;0.992692947387695;4;-39;Lau & Maus (2019);Experiment 1;Orientation;1
22;19;44;25;0.442867994308472;4;89;Lau & Maus (2019);Experiment 1;Orientation;1
22;147;124;-23;20.153706073761;4;52;Lau & Maus (2019);Experiment 1;Orientation;1
22;143;128;-15;0.62346887588501;4;4;Lau & Maus (2019);Experiment 1;Orientation;1
22;36;33;-3;0.583133220672607;4;-73;Lau & Maus (2019);Experiment 1;Orientation;1
22;120;130;10;0.483666896820068;4;-84;Lau & Maus (2019);Experiment 1;Orientation;1
22;88;70;-18;0.572626829147339;4;32;Lau & Maus (2019);Experiment 1;Orientation;1
22;86;85;-1;0.492795944213867;4;2;Lau & Maus (2019);Experiment 1;Orientation;1
22;162;140;-22;0.513040065765381;4;-76;Lau & Maus (2019);Experiment 1;Orientation;1
22;161;155;-6;0.642813205718994;4;1;Lau & Maus (2019);Experiment 1;Orientation;1
22;119;128;9;0.843305110931396;4;42;Lau & Maus (2019);Experiment 1;Orientation;1
22;157;153;-4;1.01281809806824;4;-38;Lau & Maus (2019);Experiment 1;Orientation;1
22;28;40;12;0.662794828414917;4;-51;Lau & Maus (2019);Experiment 1;Orientation;1
22;112;109;-3;0.77285099029541;4;-84;Lau & Maus (2019);Experiment 1;Orientation;1
22;50;46;-4;0.59318208694458;4;62;Lau & Maus (2019);Experiment 1;Orientation;1
22;174;175;1;0.533519983291626;4;56;Lau & Maus (2019);Experiment 1;Orientation;1
22;95;92;-3;0.613526105880737;4;79;Lau & Maus (2019);Experiment 1;Orientation;1
22;155;146;-9;2.01276707649231;4;-60;Lau & Maus (2019);Experiment 1;Orientation;1
22;85;59;-26;0.572797060012817;4;70;Lau & Maus (2019);Experiment 1;Orientation;1
22;80;69;-11;0.522789001464844;4;5;Lau & Maus (2019);Experiment 1;Orientation;1
22;121;113;-8;0.782796859741211;4;-41;Lau & Maus (2019);Experiment 1;Orientation;1
22;44;37;-7;0.572824954986572;4;77;Lau & Maus (2019);Experiment 1;Orientation;1
22;68;63;-5;1.05287504196167;4;-24;Lau & Maus (2019);Experiment 1;Orientation;1
22;8;11;3;0.822823047637939;4;60;Lau & Maus (2019);Experiment 1;Orientation;1
22;51;45;-6;0.702811002731323;4;-43;Lau & Maus (2019);Experiment 1;Orientation;1
22;22;31;9;1.44275307655334;4;29;Lau & Maus (2019);Experiment 1;Orientation;1
22;156;140;-16;0.492764949798584;4;46;Lau & Maus (2019);Experiment 1;Orientation;1
22;16;39;23;1.0228898525238;4;-40;Lau & Maus (2019);Experiment 1;Orientation;1
22;55;30;-25;0.852876901626587;4;-39;Lau & Maus (2019);Experiment 1;Orientation;1
22;127;129;2;1.22278189659119;4;-72;Lau & Maus (2019);Experiment 1;Orientation;1
22;145;139;-6;0.922815084457397;4;-18;Lau & Maus (2019);Experiment 1;Orientation;1
22;27;39;12;0.873956203460693;4;-62;Lau & Maus (2019);Experiment 1;Orientation;1
22;72;55;-17;0.673545122146606;4;-45;Lau & Maus (2019);Experiment 1;Orientation;1
22;169;159;-10;0.902802228927612;4;83;Lau & Maus (2019);Experiment 1;Orientation;1
22;52;56;4;1.71276688575745;4;-63;Lau & Maus (2019);Experiment 1;Orientation;1
22;59;53;-6;1.08275699615479;4;-7;Lau & Maus (2019);Experiment 1;Orientation;1
22;52;45;-7;1.11276602745056;4;7;Lau & Maus (2019);Experiment 1;Orientation;1
22;8;38;30;0.662792921066284;4;44;Lau & Maus (2019);Experiment 1;Orientation;1
22;73;72;-1;0.682806015014648;4;-65;Lau & Maus (2019);Experiment 1;Orientation;1
22;175;177;2;0.832773208618164;4;78;Lau & Maus (2019);Experiment 1;Orientation;1
22;53;46;-7;0.42275595664978;4;-58;Lau & Maus (2019);Experiment 1;Orientation;1
22;45;52;7;1.10284090042114;4;8;Lau & Maus (2019);Experiment 1;Orientation;1
22;171;144;-27;1.33270812034607;4;54;Lau & Maus (2019);Experiment 1;Orientation;1
22;35;37;2;1.13327097892761;4;-44;Lau & Maus (2019);Experiment 1;Orientation;1
22;154;158;4;1.01275014877319;4;61;Lau & Maus (2019);Experiment 1;Orientation;1
22;68;44;-24;0.652765035629272;4;86;Lau & Maus (2019);Experiment 1;Orientation;1
22;13;29;16;0.892774105072021;4;55;Lau & Maus (2019);Experiment 1;Orientation;1
22;23;26;3;1.05278301239014;4;-10;Lau & Maus (2019);Experiment 1;Orientation;1
22;91;86;-5;0.702728033065796;4;-68;Lau & Maus (2019);Experiment 1;Orientation;1
22;65;75;10;0.642650127410889;4;26;Lau & Maus (2019);Experiment 1;Orientation;1
22;46;51;5;1.29277086257935;4;19;Lau & Maus (2019);Experiment 1;Orientation;1
22;65;67;2;0.782837152481079;4;-19;Lau & Maus (2019);Experiment 1;Orientation;1
22;80;73;-7;1.23258495330811;4;-15;Lau & Maus (2019);Experiment 1;Orientation;1
22;88;86;-2;0.742799043655396;4;-8;Lau & Maus (2019);Experiment 1;Orientation;1
22;61;63;2;1.04277992248535;4;27;Lau & Maus (2019);Experiment 1;Orientation;1
22;15;21;6;1.04327416419983;4;46;Lau & Maus (2019);Experiment 1;Orientation;1
22;103;118;15;1.45271801948547;4;-88;Lau & Maus (2019);Experiment 1;Orientation;1
22;39;42;3;2.31276607513428;5;NaN;Lau & Maus (2019);Experiment 1;Orientation;1
22;3;159;-24;3.90512895584106;5;36;Lau & Maus (2019);Experiment 1;Orientation;1
22;165;7;22;0.58529806137085;5;18;Lau & Maus (2019);Experiment 1;Orientation;1
22;35;30;-5;0.762768983840942;5;-50;Lau & Maus (2019);Experiment 1;Orientation;1
22;145;141;-4;0.67283296585083;5;70;Lau & Maus (2019);Experiment 1;Orientation;1
22;130;136;6;1.335373878479;5;15;Lau & Maus (2019);Experiment 1;Orientation;1
22;151;142;-9;1.14286112785339;5;-21;Lau & Maus (2019);Experiment 1;Orientation;1
22;170;179;9;0.808181047439575;5;-19;Lau & Maus (2019);Experiment 1;Orientation;1
22;16;14;-2;0.825661182403564;5;-26;Lau & Maus (2019);Experiment 1;Orientation;1
22;12;13;1;0.982810974121094;5;4;Lau & Maus (2019);Experiment 1;Orientation;1
22;92;85;-7;3.4291980266571;5;-80;Lau & Maus (2019);Experiment 1;Orientation;1
22;14;7;-7;1.05691003799438;5;78;Lau & Maus (2019);Experiment 1;Orientation;1
22;23;35;12;0.88285493850708;5;-9;Lau & Maus (2019);Experiment 1;Orientation;1
22;112;118;6;1.15277600288391;5;-89;Lau & Maus (2019);Experiment 1;Orientation;1
22;17;156;-41;0.506994962692261;5;-85;Lau & Maus (2019);Experiment 1;Orientation;1
22;55;30;-25;0.962875127792358;5;-38;Lau & Maus (2019);Experiment 1;Orientation;1
22;166;170;4;2.7755069732666;5;69;Lau & Maus (2019);Experiment 1;Orientation;1
22;165;149;-16;1.12291693687439;5;1;Lau & Maus (2019);Experiment 1;Orientation;1
22;66;73;7;0.671303987503052;5;-81;Lau & Maus (2019);Experiment 1;Orientation;1
22;98;102;4;1.05329704284668;5;-32;Lau & Maus (2019);Experiment 1;Orientation;1
22;74;55;-19;0.622764110565186;5;24;Lau & Maus (2019);Experiment 1;Orientation;1
22;128;124;-4;0.872795820236206;5;-54;Lau & Maus (2019);Experiment 1;Orientation;1
22;167;148;-19;0.812787055969238;5;-39;Lau & Maus (2019);Experiment 1;Orientation;1
22;156;13;37;1.41818308830261;5;11;Lau & Maus (2019);Experiment 1;Orientation;1
22;113;110;-3;1.01274394989014;5;43;Lau & Maus (2019);Experiment 1;Orientation;1
22;108;116;8;0.782774925231934;5;5;Lau & Maus (2019);Experiment 1;Orientation;1
22;118;122;4;0.623461961746216;5;-10;Lau & Maus (2019);Experiment 1;Orientation;1
22;103;119;16;3.18167781829834;5;15;Lau & Maus (2019);Experiment 1;Orientation;1
22;143;140;-3;0.562742948532104;5;-40;Lau & Maus (2019);Experiment 1;Orientation;1
22;122;122;0;0.404539108276367;5;21;Lau & Maus (2019);Experiment 1;Orientation;1
22;77;57;-20;0.912764072418213;5;45;Lau & Maus (2019);Experiment 1;Orientation;1
22;35;38;3;0.602748155593872;5;42;Lau & Maus (2019);Experiment 1;Orientation;1
22;51;35;-16;0.902755975723267;5;-16;Lau & Maus (2019);Experiment 1;Orientation;1
22;90;75;-15;1.86351084709167;5;-39;Lau & Maus (2019);Experiment 1;Orientation;1
22;51;31;-20;0.842869997024536;5;39;Lau & Maus (2019);Experiment 1;Orientation;1
22;94;93;-1;0.93475604057312;5;-43;Lau & Maus (2019);Experiment 1;Orientation;1
22;74;46;-28;0.622865915298462;5;20;Lau & Maus (2019);Experiment 1;Orientation;1
22;144;113;-31;1.58201694488525;5;-70;Lau & Maus (2019);Experiment 1;Orientation;1
22;21;36;15;0.742743968963623;5;-57;Lau & Maus (2019);Experiment 1;Orientation;1
22;83;94;11;1.41638994216919;5;-62;Lau & Maus (2019);Experiment 1;Orientation;1
22;40;55;15;0.469399929046631;5;43;Lau & Maus (2019);Experiment 1;Orientation;1
22;129;114;-15;0.652737855911255;5;-89;Lau & Maus (2019);Experiment 1;Orientation;1
22;139;148;9;0.575695037841797;5;-10;Lau & Maus (2019);Experiment 1;Orientation;1
22;66;64;-2;1.98900604248047;5;73;Lau & Maus (2019);Experiment 1;Orientation;1
22;106;69;-37;0.861640930175781;5;-40;Lau & Maus (2019);Experiment 1;Orientation;1
22;71;61;-10;1.4226701259613;5;35;Lau & Maus (2019);Experiment 1;Orientation;1
22;172;171;-1;0.393105030059814;5;79;Lau & Maus (2019);Experiment 1;Orientation;1
22;73;50;-23;1.76150894165039;5;-81;Lau & Maus (2019);Experiment 1;Orientation;1
22;2;164;-18;0.366444110870361;5;71;Lau & Maus (2019);Experiment 1;Orientation;1
22;31;47;16;1.91687297821045;5;-29;Lau & Maus (2019);Experiment 1;Orientation;1
22;37;37;0;0.80275297164917;5;-6;Lau & Maus (2019);Experiment 1;Orientation;1
