obs;theta;resp;error;delta;block;rt;cond;study;experiment;stimulus;expnum
6;90;94.8571428571429;4.85714285714286;45;8;1.85258162184618;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;0;163.857142857143;-16.1428571428571;90;8;2.17045047265128;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;0;176.428571428571;-3.57142857142856;0;8;1.63624965358758;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;75;70.5714285714286;-4.42857142857143;-75;8;2.25540125832777;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;120;124;4;-45;8;2.1945623056381;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;90;89.7142857142857;-0.285714285714292;30;8;2.69080970122013;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;105;105;0;-15;8;1.64529030799167;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;60;60;0;45;8;2.39773337027873;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;105;114.714285714286;9.71428571428572;-45;8;2.31221110324259;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;105;112.857142857143;7.85714285714286;0;8;1.60594677258632;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;90;92.1428571428571;2.14285714285714;15;8;2.74076423316728;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;165;158.571428571429;-6.42857142857144;-75;8;1.66401781773311;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;90;93;3;75;8;3.00287957632099;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;0;165;-15;90;8;2.61396721782512;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;30;14.2857142857143;-15.7142857142857;-30;8;1.73031540270313;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;120;121;1;-90;8;2.02462214283878;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;120;132.142857142857;12.1428571428571;0;8;2.64159086943255;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;150;147.142857142857;-2.85714285714286;-30;8;2.15565394997247;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;15;32;17;-45;8;1.83936324168462;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;60;64;4;-45;8;0.946253245900152;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;75;51.7142857142857;-23.2857142857143;-15;8;1.79230429741438;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;105;119.428571428571;14.4285714285714;-30;8;2.57238661206793;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;150;145;-5;-45;8;1.1506641623273;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;0;170;-10;-30;8;1.4354088534601;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;120;110;-10;60;8;1.95065554085886;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;60;58.7142857142857;-1.28571428571428;60;8;1.994873910764;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;30;32.5714285714286;2.57142857142857;30;8;1.01914790982846;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;150;141.857142857143;-8.14285714285714;60;8;1.46570680791046;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;120;140.285714285714;20.2857142857143;30;8;1.95651568801259;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;15;24;9;-75;8;2.34851084358525;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;15;14.5714285714286;-0.428571428571431;0;8;2.68511705720448;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;150;156.428571428571;6.42857142857144;NaN;9;1.75256047872244;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;165;157;-8;-15;9;2.37950960165472;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;120;134.857142857143;14.8571428571429;45;9;1.62292494176654;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;60;51.7142857142857;-8.28571428571428;60;9;1.73943323994172;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;60;44.2857142857143;-15.7142857142857;0;9;1.3637331034115;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;105;125.857142857143;20.8571428571429;-45;9;2.11452658803319;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;60;64.2857142857143;4.28571428571429;45;9;2.49560242635198;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;75;64.2857142857143;-10.7142857142857;-15;9;2.55808274573064;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;90;92.1428571428571;2.14285714285714;-15;9;2.57737968408037;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;150;148.142857142857;-1.85714285714286;-60;9;1.13155730720609;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;105;118.285714285714;13.2857142857143;45;9;1.754630045878;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;105;106.714285714286;1.71428571428572;0;9;2.05011464524432;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;120;119.142857142857;-0.857142857142861;-15;9;2.47193480515853;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;120;121;1;0;9;1.29674703124329;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;90;91.1428571428571;1.14285714285714;30;9;2.05716578912688;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;165;166.571428571429;1.57142857142856;-75;9;1.36889901570976;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;135;148.142857142857;13.1428571428571;30;9;2.46900432102848;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;135;162;27;0;9;1.87219714466482;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;15;13.8571428571429;-1.14285714285714;-60;9;1.47080046392512;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;45;39;-6;-30;9;1.09258244294324;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;45;35.8571428571429;-9.14285714285714;0;9;2.08071763606858;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;15;28.4285714285714;13.4285714285714;30;9;1.7097543902928;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;150;147.285714285714;-2.71428571428572;45;9;1.89655612688512;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;75;83;8;75;9;2.30032576899976;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;30;27;-3;45;9;2.21426814873121;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;150;147.714285714286;-2.28571428571428;60;9;1.63254528847756;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;75;57;-18;75;9;2.03543594953953;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;75;71.7142857142857;-3.28571428571429;0;9;1.16785006824648;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;150;148;-2;-75;9;2.33207911238424;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;60;66.2857142857143;6.28571428571429;90;9;1.90195194550324;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;120;128.857142857143;8.85714285714286;-60;9;1.64112818302237;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;150;155;5;-30;9;1.93078794225585;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;150;148.142857142857;-1.85714285714286;0;9;1.58158409540192;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;135;146;11;15;9;0.985635372751858;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;150;151.857142857143;1.85714285714286;-15;9;2.04192587573198;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;150;151;1;0;9;1.63679773377953;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;30;29.8571428571429;-0.142857142857139;-60;9;2.50591577630257;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;165;163.285714285714;-1.71428571428572;45;9;1.87889070215169;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;150;157.571428571429;7.57142857142856;15;9;1.76721043611178;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;45;36;-9;-75;9;1.34424731347826;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;165;154.857142857143;-10.1428571428571;60;9;1.64496556538506;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;135;120.428571428571;-14.5714285714286;30;9;1.73191530414624;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;60;60.1428571428571;0.142857142857139;75;9;2.12065030637314;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;165;155.857142857143;-9.14285714285714;75;9;1.93389496157761;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;60;65;5;-75;9;1.56136876353412;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;90;85;-5;-30;9;2.25694245155319;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;165;157.714285714286;-7.28571428571428;-75;9;1.83392185237608;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;150;163;13;15;9;1.56567745379289;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;120;140.714285714286;20.7142857142857;30;9;1.94263222176232;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;165;162.857142857143;-2.14285714285714;-45;9;2.15998973633396;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;45;26.1428571428571;-18.8571428571429;-60;9;2.64073282628669;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;135;149.571428571429;14.5714285714286;-90;9;1.69567919860128;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;165;156.285714285714;-8.71428571428572;-30;9;1.60685120752896;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;75;70.5714285714286;-4.42857142857143;90;9;2.11055742012104;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;150;143.142857142857;-6.85714285714286;-75;9;3.13318635750329;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;0;13.4285714285714;13.4285714285714;-30;9;2.5545545052446;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;165;162.857142857143;-2.14285714285714;15;9;2.44311071425909;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;0;8.71428571428571;8.71428571428571;-15;9;1.84461331609054;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;0;3.57142857142857;3.57142857142857;0;9;1.77871806712938;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;15;14.7142857142857;-0.285714285714292;-15;9;2.25569890488987;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;60;51;-9;NaN;10;1.78796153175062;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;60;47.2857142857143;-12.7142857142857;0;10;1.90901663739351;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;150;152;2;-90;10;1.61808295102674;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;60;46.4285714285714;-13.5714285714286;90;10;1.71666553767864;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;75;70.4285714285714;-4.57142857142857;-15;10;1.33957200479927;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;75;67.2857142857143;-7.71428571428571;0;10;1.45758495756309;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;150;144.714285714286;-5.28571428571428;-75;10;1.00002955936361;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;105;117.714285714286;12.7142857142857;45;10;1.56151656043949;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;45;51.1428571428571;6.14285714285714;60;10;1.7603428066941;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;150;139.285714285714;-10.7142857142857;75;10;2.28663731255801;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;120;127.714285714286;7.71428571428572;30;10;1.34193675522693;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;30;29.7142857142857;-0.285714285714278;90;10;1.37637466515298;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;15;28.4285714285714;13.4285714285714;15;10;1.62736049102386;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;135;139.285714285714;4.28571428571428;60;10;1.62832199197146;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;135;134.857142857143;-0.142857142857139;0;10;3.27675462633488;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;135;144.571428571429;9.57142857142856;0;10;1.62370785480016;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;135;134.428571428571;-0.571428571428555;0;10;2.04046514967922;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;165;148;-17;-30;10;1.9513444386539;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;60;31.1428571428571;-28.8571428571429;-75;10;1.60365756278043;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;30;32.5714285714286;2.57142857142857;30;10;1.91607106567244;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;105;117.285714285714;12.2857142857143;-75;10;1.7507692623476;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;105;117.428571428571;12.4285714285714;0;10;2.21578963575303;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;0;1.57142857142857;1.57142857142857;-75;10;2.75412753640558;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;135;142.571428571429;7.57142857142856;45;10;2.3479763114301;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;0;177.857142857143;-2.14285714285714;-45;10;1.17143332201522;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;30;25.7142857142857;-4.28571428571428;-30;10;1.78163089774898;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;165;158.428571428571;-6.57142857142856;45;10;1.98914801244973;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;120;114.428571428571;-5.57142857142856;45;10;1.73394053228549;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;15;14.4285714285714;-0.571428571428569;-75;10;1.59183134732302;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;120;121.428571428571;1.42857142857144;75;10;2.3727811476856;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;30;40.5714285714286;10.5714285714286;90;10;1.58399975366774;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;60;62.8571428571429;2.85714285714286;-30;10;1.84645708245807;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;150;147.714285714286;-2.28571428571428;-90;10;2.10608163726283;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;0;178.285714285714;-1.71428571428572;-30;10;1.94276770227589;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;90;83;-7;-90;10;0.995759049983462;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;150;154.714285714286;4.71428571428572;-60;10;1.97486795781879;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;15;12.7142857142857;-2.28571428571429;-45;10;2.19077090453357;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;105;109.142857142857;4.14285714285714;-90;10;1.40834026131779;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;135;146.142857142857;11.1428571428571;-30;10;2.48961295688059;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;15;21.1428571428571;6.14285714285714;-60;10;1.98999127585557;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;30;29.7142857142857;-0.285714285714278;-15;10;1.45528835791629;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;30;28;-2;0;10;2.17681189763243;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;75;62.2857142857143;-12.7142857142857;-45;10;2.0456938756688;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;0;7.85714285714286;7.85714285714286;75;10;3.3318397635303;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;30;17.1428571428571;-12.8571428571429;-30;10;2.02047767137992;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;165;166.714285714286;1.71428571428572;45;10;2.56377621085267;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;105;110.428571428571;5.42857142857144;60;10;2.21544806065504;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;165;165;0;-60;10;1.4098383471428;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;30;17.4285714285714;-12.5714285714286;-45;10;1.2532471184968;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;135;138.428571428571;3.42857142857144;75;10;1.9995603042189;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;15;25;10;-60;10;1.62367624268518;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;90;101.142857142857;11.1428571428571;-75;10;1.59626114892308;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;90;92.5714285714286;2.57142857142856;0;10;2.57943734541186;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;30;18.5714285714286;-11.4285714285714;60;10;1.75149593045353;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;135;141.428571428571;6.42857142857144;75;10;2.78079625579994;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;30;28.7142857142857;-1.28571428571428;-75;10;1.79676817439031;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;120;134.428571428571;14.4285714285714;-90;10;1.92360993934562;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;60;61.7142857142857;1.71428571428572;60;10;2.22545514261583;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;135;121.285714285714;-13.7142857142857;-75;10;2.25086184070096;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;150;149;-1;-15;10;1.47612731062691;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;60;65.8571428571429;5.85714285714286;NaN;11;1.27450072360807;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;60;59.4285714285714;-0.571428571428569;0;11;2.4688442076731;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;0;2.42857142857143;2.42857142857143;60;11;3.38292535231449;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;150;152.857142857143;2.85714285714286;30;11;1.54522934177658;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;105;121.285714285714;16.2857142857143;45;11;2.23672424588585;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;0;172.428571428571;-7.57142857142856;-75;11;2.69587913496071;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;30;32.1428571428571;2.14285714285714;-30;11;1.46427687286632;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;105;116.857142857143;11.8571428571429;-75;11;1.45163818495348;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;165;152.857142857143;-12.1428571428571;-60;11;2.41979985835496;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;150;157.142857142857;7.14285714285714;15;11;1.82056552844006;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;120;120.142857142857;0.142857142857139;30;11;1.41749956377316;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;120;137;17;0;11;2.06577003211714;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;90;91;1;30;11;2.16063593720901;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;120;136.428571428571;16.4285714285714;-30;11;1.81552031694446;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;105;122.285714285714;17.2857142857143;15;11;2.52943477948429;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;45;68.2857142857143;23.2857142857143;60;11;1.76283031067578;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;135;126.428571428571;-8.57142857142856;-90;11;2.94007533535478;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;105;104.714285714286;-0.285714285714278;30;11;2.59044903572067;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;105;111.285714285714;6.28571428571428;0;11;1.83422278330545;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;30;30.7142857142857;0.714285714285722;75;11;2.17733411339577;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;90;98.7142857142857;8.71428571428572;-60;11;3.03092239634134;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;45;47.1428571428571;2.14285714285714;45;11;1.42068417649716;1;Cicchini et al. (2018);Experiment 2;Orientation;1
