obs;theta;resp;cond;rt;delta;error;study;experiment;stimulus;expnum
15;26;20;0.5;9;58;-6;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;101;111;4;9;-75;10;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;22;38;4;9;79;16;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;76;69;4;9;-54;-7;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;68;55;4;9;8;-13;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;33;60;0.5;9;35;27;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;112;123;4;9;-79;11;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;140;53;0.5;9;-28;-87;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;178;174;4;9;-38;-4;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;145;147;0.5;9;33;2;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;7;10;4;9;-42;3;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;4;0;4;9;3;-4;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;96;94;0.5;9;88;-2;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;39;45;0.5;9;57;6;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;163;117;0.5;9;56;-46;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;112;114;4;9;51;2;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;104;112;4;9;8;8;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;155;134;0.5;9;-51;-21;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;10;15;4;9;-35;5;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;98;134;4;9;-88;36;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;59;27;0.5;9;39;-32;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;22;42;4;9;37;20;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;56;58;4;9;-34;2;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;9;29;4;9;47;20;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;45;47;4;9;-36;2;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;141;137;4;9;84;-4;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;169;38;0.5;9;-28;49;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;177;94;0.5;9;-8;-83;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;64;42;0.5;9;-67;-22;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;160;144;4;9;84;-16;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;89;62;0.5;9;71;-27;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;122;128;4;9;-33;6;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;2;155;0.5;9;-60;-27;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;99;95;0.5;9;83;-4;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;42;59;0.5;9;57;17;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;78;81;4;9;-36;3;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;55;137;0.5;9;23;82;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;85;63;4;9;-30;-22;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;75;57;0.5;9;10;-18;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;179;5;0.5;9;76;6;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;16;20;4;9;-17;4;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;107;41;0.5;9;89;-66;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;95;89;4;9;12;-6;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;174;7;0.5;9;-79;13;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;48;127;0.5;9;-54;79;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;96;117;0.5;9;-48;21;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;154;148;4;9;-58;-6;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;10;14;0.5;9;-36;4;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;80;63;4;9;-70;-17;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;17;18;4;9;63;1;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;35;47;4;9;-18;12;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;172;148;4;9;43;-24;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;35;39;0.5;9;-43;4;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;53;49;4;9;-18;-4;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;42;44;0.5;9;11;2;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;18;37;0.5;9;24;19;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;177;163;4;9;21;-14;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;167;168;4;9;10;1;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;35;160;0.5;9;-48;-55;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;122;146;0.5;9;-87;24;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;149;137;0.5;9;-27;-12;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;147;129;0.5;9;2;-18;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;134;134;4;9;13;0;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;6;0;0.5;9;-52;-6;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;26;18;4;9;-20;-8;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;22;41;0.5;9;4;19;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;143;144;0.5;9;59;1;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;35;44;0.5;9;-72;9;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;57;49;0.5;9;-22;-8;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;62;70;4;9;-5;8;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;151;135;4;9;-89;-16;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;39;25;4;9;-68;-14;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;159;126;0.5;9;60;-33;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;99;119;4;9;60;20;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;151;141;0.5;9;-52;-10;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;131;122;0.5;9;20;-9;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;128;123;4;9;3;-5;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;60;67;4;9;68;7;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;38;40;4;9;22;2;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;89;83;4;9;-51;-6;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;7;177;0.5;9;82;-10;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;61;37;4;9;-54;-24;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;91;85;0.5;9;-30;-6;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;171;5;0.5;9;-80;14;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;84;73;4;9;87;-11;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;168;140;0.5;9;-84;-28;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;50;53;0.5;9;-62;3;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;109;115;4;9;-59;6;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;106;106;4;9;3;0;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;132;61;0.5;9;-26;-71;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;81;76;4;9;51;-5;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;89;126;0.5;9;-8;37;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;136;78;0.5;9;-47;-58;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;144;145;0.5;9;-8;1;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;135;141;4;9;9;6;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;155;124;0.5;9;-20;-31;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;9;161;0.5;9;-34;-28;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;26;41;0.5;9;-17;15;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;43;39;4;9;-17;-4;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;65;51;0.5;9;-22;-14;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;100;72;0.5;9;-35;-28;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;109;121;4;9;-9;12;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;137;126;4;9;-28;-11;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;37;103;0.5;9;-80;66;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;37;30;0.5;9;0;-7;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;46;71;0.5;9;-9;25;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;20;25;4;9;26;5;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;163;141;4;9;37;-22;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;54;58;0.5;9;-71;4;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;43;41;0.5;9;11;-2;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;102;104;4;9;-59;2;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;94;91;0.5;9;8;-3;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;67;25;0.5;9;27;-42;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;41;39;0.5;9;26;-2;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;8;9;0.5;9;33;1;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;79;50;4;9;-71;-29;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;166;147;0.5;9;-87;-19;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;40;39;0.5;9;-54;-1;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;160;16;0.5;9;60;36;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;153;131;0.5;9;7;-22;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;142;142;4;9;11;0;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;104;126;4;9;38;22;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;132;138;0.5;9;-28;6;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;28;51;0.5;9;-76;23;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;147;149;0.5;9;61;2;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;12;25;0.5;9;-45;13;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;145;127;0.5;9;47;-18;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;111;98;4;9;34;-13;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;67;52;0.5;9;44;-15;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;46;54;4;9;21;8;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;67;55;4;9;-21;-12;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;36;55;0.5;9;31;19;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;137;142;4;9;79;5;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;41;46;0.5;9;-84;5;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;142;138;0.5;9;79;-4;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;163;147.75;4;9;-21;-15.25;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;158;120;4;9;5;-38;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;112;117;0.5;9;46;5;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;129;135;0.5;9;-17;6;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;101;100;0.5;9;28;-1;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;101;83;4;9;0;-18;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;36;54;4;9;65;18;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;16;22;4;9;20;6;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;30;31;4;9;-14;1;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;44;50;4;9;-14;6;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;157;138;4;9;67;-19;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;28;36;4;9;-51;8;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;89;81;0.5;9;-61;-8;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;40;49;4;9;49;9;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;34;41;0.5;9;6;7;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;89;90;4;9;-55;1;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;154;133;0.5;9;-65;-21;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;67;60;4;9;87;-7;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;12;19;0.5;9;55;7;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;30;38;4;9;-18;8;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;24;21;0.5;9;6;-3;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;74;62;4;9;-50;-12;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;48;60;0.5;9;26;12;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;24;35;4;9;24;11;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;11;40;4;9;13;29;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;167;156;4;9;24;-11;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;13;22;4;9;-26;9;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;76;70;4;9;-63;-6;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;111;120;4;9;-35;9;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;81;67;4;9;30;-14;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;97;141;0.5;9;-16;44;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;129;144;0.5;9;-32;15;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;140;137;4;9;-11;-3;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;1;165;4;9;-41;-16;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;65;63;0.5;9;-64;-2;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;151;140;4;9;-86;-11;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;166;151;4;9;-15;-15;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;54;51;4;9;-68;-3;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;46;51;0.5;9;8;5;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;95;112;4;9;-49;17;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;174;12;0.5;9;-79;18;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;177;105;0.5;9;-3;-72;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;2;14;4;9;-5;12;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;104;118;4;9;78;14;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;115;128;4;9;-11;13;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;168;168;4;9;-53;0;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;110;112;0.5;9;58;2;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;136;124;4;9;-26;-12;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;114;124;0.5;9;22;10;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;26;53;0.5;9;88;27;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;107;123;4;9;-81;16;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;16;28;4;9;-89;12;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;34;26;0.5;9;-18;-8;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;20;24;4;9;14;4;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;132;141;4;9;68;9;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;20;135;0.5;9;-68;-65;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;18;38;4;9;2;20;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;53;55;4;9;-35;2;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;44;63;4;9;9;19;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;1;8;0.5;9;43;7;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;72;53;0.5;9;-71;-19;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;21;32;4;9;51;11;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;71;56;4;9;-50;-15;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;34;25;4;9;37;-9;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;11;28;4;9;23;17;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;135;113;0.5;9;56;-22;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;2;12;4;9;-47;10;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;56;60;4;9;-54;4;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;95;100;4;9;-39;5;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;164;146.5;4;9;-69;-17.5;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;67;73;4;9;-83;6;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;61;57;0.5;9;6;-4;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;176;5;0.5;9;65;9;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;170;169;0.5;9;6;-1;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;80;83;4;9;90;3;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;84;73;0.5;9;-4;-11;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;32;39;4;9;52;7;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;155;139;4;9;57;-16;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;21;52;0.5;9;-46;31;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;76;132;0.5;9;-55;56;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;159;134;0.5;9;-83;-25;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;105;111;4;9;54;6;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;38;52;4;9;67;14;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;32;20;0.5;9;6;-12;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;108;131;0.5;9;-76;23;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;42;45;4;9;66;3;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;49;36;0.5;9;-7;-13;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;54;37;0.5;9;-5;-17;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;119;125;4;9;-65;6;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;100;117;0.5;9;19;17;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;97;107;4;9;3;10;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;144;122;0.5;9;-47;-22;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;36;53;0.5;9;-72;17;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;15;21;4;9;21;6;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;116;127;4;9;79;11;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;81;66;4;9;35;-15;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;28;50;4;9;53;22;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;75;54;4;9;-47;-21;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;110;102;4;9;-35;-8;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;119;104;4;9;-9;-15;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;17;6;4;9;-78;-11;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;67;55;4;9;-50;-12;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;66;61;4;9;1;-5;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;14;15;4;9;52;1;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;161;158;4;9;33;-3;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;72;64;4;9;89;-8;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;129;133;4;9;-57;4;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;78;85;4;9;51;7;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;19;35;4;9;59;16;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;130;138;0.5;9;69;8;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;172;166;4;9;-42;-6;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;14;24;4;9;-22;10;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;74;68;4;9;-60;-6;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;135;139;0.5;9;-61;4;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;97;135;0.5;9;38;38;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;87;84;0.5;9;10;-3;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;167;12;0.5;9;-80;25;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;136;141;4;9;31;5;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;140;130;4;9;-4;-10;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;87;78;4;9;53;-9;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;168;144;4;9;-81;-24;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;27;29;4;9;-39;2;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;12;173;0.5;9;15;-19;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;29;15;0.5;9;-17;-14;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;134;147;4;9;75;13;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;34;55;0.5;9;-80;21;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;106;119;4;9;-72;13;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;77;55;0.5;9;29;-22;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;54;48;0.5;9;23;-6;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;128;128;0.5;9;-74;0;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;58;56;4;9;70;-2;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;131;128;4;9;-73;-3;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;173;171;4;9;-42;-2;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;124;132;0.5;9;49;8;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;37;32;0.5;9;87;-5;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;29;24;0.5;9;8;-5;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;127;121;4;9;82;-6;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;41;43;0.5;9;86;2;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;60;50;4;9;-19;-10;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;129;140;4;9;-69;11;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;142;143;0.5;9;-13;1;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;178;176;4;9;-36;-2;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;8;19;0.5;9;-10;11;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;116;146;0.5;9;72;30;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;44;54;4;9;72;10;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;16;167;0.5;9;28;-29;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;125;128;4;9;71;3;Gallagher & Benton (2022);Experiment 1;Orientation;1
15;169;164;4;9;-44;-5;Gallagher & Benton (2022);Experiment 1;Orientation;1
