true_sid,run,trial,mdir,resp,err
S26,17,8,108.28,109.056,0.774000000000001
S26,17,9,206.4,204.24,-2.19999999999999
S26,17,10,156.38,162.438,6.04999999999998
S26,17,11,67.32,68.976,1.66399999999999
S26,17,12,279.6,285.08,5.5
S26,17,13,4.66,1.24164,-3.41836000000001
S26,17,14,82.54,89.022,6.48400000000001
S26,17,15,357.8,0.89408,3.15407999999997
S26,17,16,177.66,179.992,2.34199999999998
S26,17,17,188.22,189.374,1.14599999999999
S26,17,18,299.8,297.16,-2.56
S26,18,1,6.492,4.326,-2.16659999999999
S26,18,2,92.46,92.046,-0.419999999999988
S26,18,3,261.4,264.64,3.27999999999997
S26,18,4,257.6,259.14,1.59999999999997
S26,18,5,300.8,303,2.27999999999997
S26,18,6,239.6,239.16,-0.539999999999992
S26,18,7,186.3,182.644,-3.66399999999999
S26,18,8,359.6,360,0.379999999999995
S26,18,9,59.86,65.744,5.88200000000001
S26,18,10,123.64,117.566,-6.078
S26,18,11,75.24,74.14,-1.09
S26,18,12,106.6,106.74,0.137999999999977
S26,18,13,28.04,14.6066,-13.4374
S26,18,14,147.44,150.76,3.328
S26,18,15,168.54,169.078,0.539999999999992
S26,18,16,330.8,330.14,-0.699999999999989
S26,18,17,215.2,218,2.86000000000001
S26,18,18,293.6,310.72,17.06
S26,19,1,117.54,117.326,-0.206000000000017
S26,19,2,4.084,4.772,0.68780000000001
S26,19,3,193.16,185.884,-7.27200000000002
S26,19,4,234.2,217.5,-16.66
S26,19,5,293.4,295.5,2.10000000000002
S26,19,6,133.22,128.438,-4.78
S26,19,7,161.48,154.13,-7.34999999999999
S26,19,8,74.86,71.16,-3.696
S26,19,9,335,335.44,0.5
S26,19,10,208.8,210.06,1.30000000000001
S26,19,11,269.2,269.38,0.159999999999968
S26,19,12,258.2,266.14,7.88
S26,19,13,312.8,301.9,-10.98
S26,19,14,144.52,139.01,-5.51400000000001
S26,19,15,58.04,50.592,-7.446
S26,19,16,347.6,357.26,9.57999999999998
S26,19,17,27.02,20.448,-6.578
S26,19,18,87.6,89.866,2.27600000000001
S26,20,1,237.6,239,1.44
S26,20,2,354.8,2.8476,8.06760000000003
S26,20,3,328.2,317.82,-10.4
S26,20,4,9.674,6.9926,-2.68180000000001
S26,20,5,218.2,212.12,-6.06
S26,20,6,260.8,267.98,7.22000000000003
S26,20,7,165.68,173.148,7.46199999999999
S26,20,8,66.58,71.946,5.37000000000001
S26,20,9,258,263.24,5.31999999999999
S26,20,10,98.38,96.884,-1.50200000000001
S26,20,11,27.26,19.3126,-7.9554
S26,20,12,151.84,155.626,3.77600000000001
S26,20,13,187.64,184.936,-2.708
S26,20,14,284.4,280.06,-4.33999999999998
S26,20,15,127.18,118.544,-8.642
S26,20,16,310,311.14,1.06
S26,20,17,117.76,118.748,0.990000000000009
S26,20,18,42.22,40.016,-2.21000000000001
S26,21,1,240,235.24,-4.81999999999999
S26,21,2,73.2,65.414,-7.77799999999999
S26,21,3,108.86,106.404,-2.46000000000001
S26,21,4,310.6,297.18,-13.44
S26,21,5,87.32,84.204,-3.118
S26,21,6,30.42,32.166,1.75
S26,21,7,225.6,229.34,3.70000000000002
S26,21,8,132.08,128.758,-3.322
S26,21,9,145.26,141.192,-4.072
S26,21,10,40.12,31.188,-8.93600000000001
S26,21,11,160.78,161.024,0.24799999999999
S26,21,12,357.6,2.1978,4.61779999999999
S26,21,13,206.4,202.8,-3.56
S26,21,14,324.4,320.52,-3.84000000000003
S26,21,15,14.388,7.0276,-7.36099999999999
S26,21,16,185.76,181.062,-4.69799999999998
S26,21,17,276.2,271.7,-4.48000000000002
S26,21,18,294.8,286.26,-8.44
S26,22,1,18.598,13.4436,-5.154
S26,22,2,232.2,213.14,-19
S26,22,3,204.2,201.12,-3.16
S26,22,4,289,295.98,6.90000000000003
S26,22,5,257.6,269.98,12.38
S26,22,6,308.4,310.04,1.54000000000002
S26,22,7,181.28,179.378,-1.90200000000002
S26,22,8,50.3,45.128,-5.178
S26,22,9,130.54,132.098,1.56800000000001
S26,22,10,352.4,355.64,3.27999999999997
S26,22,11,323.8,332.58,8.85999999999996
S26,22,12,156.94,154.604,-2.33599999999998
S26,22,13,90.14,86.728,-3.42000000000002
S26,22,14,74.52,82.622,8.10399999999999
S26,22,15,36.38,34.488,-1.89400000000001
S26,22,16,275.8,272.04,-3.71999999999997
S26,22,17,168.62,176.242,7.63199999999998
S26,22,18,102.12,102.05,-0.0740000000000123
S26,23,1,187.8,181.724,-6.07600000000002
S26,23,2,31.54,30.768,-0.765999999999991
S26,23,3,89.2,90.694,1.494
S26,23,4,353.2,354.02,0.799999999999955
S26,23,5,223.8,242.28,18.56
S26,23,6,278.2,278.34,0.199999999999989
S26,23,7,69.96,64.924,-5.02999999999997
S26,23,8,130.5,130.212,-0.296000000000021
S26,23,9,290.4,300.16,9.70000000000005
S26,23,10,176.18,179.212,3.036
S26,23,11,16.704,13.5684,-3.13579999999999
S26,23,12,101.22,96.422,-4.792
S26,23,13,142.6,136.31,-6.292
S26,23,14,210.6,212.52,1.88000000000002
S26,23,15,327.8,323.72,-4.09999999999997
S26,23,16,51.78,54.442,2.66200000000001
S26,23,17,315.4,313.46,-1.88
S26,23,18,243.8,242.46,-1.35999999999999
S26,24,1,51.24,47.306,-3.94
S26,24,2,297.2,304.7,7.45999999999998
S26,24,3,226.4,233.7,7.31999999999999
S26,24,4,120.1,121.45,1.34399999999999
S26,24,5,217.8,225.6,7.84
S26,24,6,91.16,90.744,-0.420000000000016
S26,24,7,197.32,185.448,-11.87
S26,24,8,161.82,165.738,3.92400000000001
S26,24,9,338.4,345.6,7.10000000000002
S26,24,10,147.86,154.806,6.95000000000002
S26,24,11,28.66,30.626,1.96799999999999
S26,24,12,308,316.08,8.03999999999996
S26,24,13,14.538,4.1134,-10.4242
S26,24,14,249.2,258.42,9.24000000000001
S26,24,15,263.2,267.38,4.18000000000001
S26,24,16,60.36,74.908,14.552
S26,24,17,358.4,358.84,0.359999999999957
S26,24,18,100.46,98.382,-2.06999999999999
S26,25,1,264.2,270.52,6.25999999999999
S26,25,2,328.2,328.1,-0.0399999999999636
S26,25,3,2.376,0.9836,-1.39160000000001
S26,25,4,152.36,149.414,-2.93800000000002
S26,25,5,96.56,94.46,-2.10599999999999
S26,25,6,288,284.44,-3.48000000000002
S26,25,7,231.2,232.84,1.59999999999999
S26,25,8,61.6,52.838,-8.762
S26,25,9,133.1,130.276,-2.81799999999998
S26,25,10,185.22,180.474,-4.744
S26,25,11,250.2,259.62,9.31999999999999
S26,25,12,319.2,319.32,0.120000000000005
S26,25,13,344.2,345.36,1.22000000000003
S26,25,14,175.22,178.17,2.94399999999999
S26,25,15,47.96,43.24,-4.71600000000001
S26,25,16,25.72,37.87,12.16
S26,25,17,206.4,213,6.56
S26,25,18,102.48,95.212,-7.262
S26,26,1,267.2,269.16,1.94
S26,26,2,190.34,185.492,-4.85400000000001
S26,26,3,143.4,152.624,9.21799999999999
S26,26,4,50.36,51.562,1.21199999999999
S26,26,5,307,309.28,2.21999999999997
S26,26,6,9.982,5.8746,-4.10740000000001
S26,26,7,212.6,208.32,-4.24000000000001
S26,26,8,243,226.88,-16.08
S26,26,9,322.8,321.72,-1.07999999999998
S26,26,10,130.7,138.89,8.19799999999998
S26,26,11,290.8,303.36,12.64
S26,26,12,27.08,23.558,-3.51400000000001
S26,26,13,68.26,73.94,5.68599999999998
S26,26,14,356,357.92,1.94
S26,26,15,165.2,173.104,7.89400000000001
S26,26,16,115.06,110.892,-4.17000000000002
S26,26,17,232.8,239.34,6.52000000000001
S26,26,18,85.66,88.426,2.76999999999998
S26,27,1,264.8,268.64,3.81999999999999
S26,27,2,57.38,52.018,-5.362
S26,27,3,286.4,295.1,8.62000000000001
S26,27,4,75.72,74.822,-0.901999999999987
S26,27,5,193.82,185.946,-7.86600000000001
S26,27,6,31.84,22.622,-9.214
S26,27,7,141.2,139.812,-1.39399999999998
S26,27,8,233.8,233.3,-0.519999999999982
S26,27,9,97.6,97.176,-0.430000000000007
S26,27,10,17.112,5.0716,-12.0396
S26,27,11,332.8,337.26,4.44
S26,27,12,134.22,142.084,7.862
S26,27,13,258,266.4,8.38
S26,27,14,174.64,177.282,2.64800000000002
S26,27,15,319,324.74,5.84000000000003
S26,27,16,346.4,338.62,-7.74000000000001
S26,27,17,102.98,104.65,1.666
S26,27,18,204.4,199.962,-4.39800000000002
S26,28,1,68.34,57.582,-10.766
S26,28,2,213.6,220.22,6.68000000000001
S26,28,3,281.6,287.82,6.31999999999999
S26,28,4,24.5,19.2546,-5.24940000000001
S26,28,5,91.48,90.986,-0.494
S26,28,6,229.6,239.6,9.91999999999999
S26,28,7,320.8,319.18,-1.54000000000002
S26,28,8,241,239.42,-1.58000000000001
S26,28,9,124.46,129.016,4.548
S26,28,10,7.574,7.8752,0.30019999999999
S26,28,11,341.2,346.18,4.94
S26,28,12,303.8,311.86,8.08000000000004
S26,28,13,55.92,57.156,1.244
S26,28,14,184.82,179.83,-4.988
S26,28,15,113.98,116.112,2.13999999999999
S26,28,16,178.54,179.024,0.490000000000009
S26,28,17,276.8,274.12,-2.57999999999998
S26,28,18,154.98,153.082,-1.89400000000001
S26,29,1,242.2,247.52,5.30000000000001
S26,29,2,188.8,182.752,-6.03999999999999
S26,29,3,317.6,320.24,2.60000000000002
S26,29,4,52.2,58.18,5.97800000000001
S26,29,5,0.5672,3.9084,3.34119999999999
S26,29,6,166.96,170.718,3.762
S26,29,7,117.36,111.83,-5.53199999999998
S26,29,8,219.6,221.74,2.14000000000001
S26,29,9,78.48,79.91,1.43799999999999
S26,29,10,138.84,138.974,0.135999999999996
S26,29,11,289,290.58,1.62
S26,29,12,28.34,23.29,-5.054
S26,29,13,159.74,158.596,-1.14400000000001
S26,29,14,332,339.18,7.18000000000001
S26,29,15,234,238.2,4.22
S26,29,16,356,359.48,3.42000000000002
S26,29,17,83.92,86.814,2.89400000000001
S26,29,18,275.6,272.42,-3.21999999999997
S26,30,1,61.66,60.596,-1.072
S26,30,2,17.616,10.7694,-6.846
S26,30,3,171.86,171.778,-0.0900000000000034
S26,30,4,328.4,328.88,0.560000000000002
S26,30,5,85.78,85.456,-0.322000000000003
S26,30,6,205.2,204.08,-1.09999999999999
S26,30,7,356.2,359.92,3.69999999999999
S26,30,8,153.66,151.962,-1.70000000000002
S26,30,9,107.84,112.9,5.06800000000001
S26,30,10,300,296.22,-3.71999999999997
S26,30,11,136.92,130.644,-6.27599999999998
S26,30,12,252.2,253.22,0.939999999999998
S26,30,13,310.2,308.5,-1.69999999999999
S26,30,14,230.2,239.26,9.13999999999999
S26,30,15,34.38,42.294,7.90600000000001
S26,30,16,268.6,270.36,1.84000000000003
S26,30,17,53.4,40.074,-13.318
S26,30,18,192.44,186.372,-6.06599999999997
S26,31,1,164.66,160.74,-3.91799999999998
S26,31,2,114.12,114.618,0.5
S26,31,3,251.2,252.76,1.56
S26,31,4,315.8,315.18,-0.680000000000007
S26,31,5,279.6,275.36,-4.19999999999999
S26,31,6,129.76,121.492,-8.25799999999998
S26,31,7,16.548,14.4956,-2.05279999999999
S26,31,8,60.76,59.522,-1.232
S26,31,9,185.12,177.624,-7.50399999999999
S26,31,10,223.2,219.92,-3.26000000000002
S26,31,11,352.4,357.7,5.24000000000001
S26,31,12,40.72,41.966,1.23599999999999
S26,31,13,334.4,333.32,-1.01999999999998
S26,31,14,92.4,96.088,3.69200000000001
S26,31,15,158.34,161.498,3.154
S26,31,16,208.2,203.18,-4.97999999999999
S26,31,17,291.2,287.52,-3.78000000000003
S26,31,18,25.02,22.01,-3.018
S26,32,1,33.58,22.604,-10.982
S26,32,2,53.5,49.24,-4.25
S26,32,3,244.4,243.62,-0.699999999999989
S26,32,4,94.52,96.044,1.53399999999999
S26,32,5,139.36,131.376,-7.97999999999999
S26,32,6,237.4,238.88,1.41999999999999
S26,32,7,12.884,8.7036,-4.18080000000001
S26,32,8,112.52,105.844,-6.67200000000003
S26,32,9,319.4,306.2,-13.3
S26,32,10,163.76,159.986,-3.77200000000002
S26,32,11,185.58,185.344,-0.244
S26,32,12,283.6,280.22,-3.38
S26,32,13,348,353.56,5.63999999999999
S26,32,14,68.94,79.398,10.458
S26,32,15,147.48,146.25,-1.22999999999999
S26,32,16,279.8,280.54,0.800000000000011
S26,32,17,324.4,314.92,-9.53999999999996
S26,32,18,207.6,214.7,7.07999999999998
S26,33,1,192.98,186.914,-6.066
S26,33,2,201.2,194.356,-6.84399999999999
S26,33,3,97.08,95.482,-1.59199999999998
S26,33,4,340.6,350.96,10.28
S26,33,5,163.76,166.616,2.852
S26,33,6,68.92,69.11,0.189999999999998
S26,33,7,114.2,107.338,-6.868
S26,33,8,320.4,314.08,-6.30000000000001
S26,33,9,158.68,162.726,4.04599999999999
S26,33,10,37.34,29.6,-7.74599999999998
S26,33,11,235,231.64,-3.42000000000002
S26,33,12,14.432,17.9514,3.52000000000001
S26,33,13,242.8,243.54,0.819999999999993
S26,33,14,137,133.724,-3.274
S26,33,15,269.8,267.12,-2.62
S26,33,16,282.8,282.24,-0.599999999999966
S26,33,17,41.9,31.074,-10.818
S26,33,18,304.4,302.74,-1.63999999999999
S26,34,1,106.2,101.226,-4.97800000000001
S26,34,2,247.6,247.66,0.0799999999999841
S26,34,3,172.32,176.616,4.298
S26,34,4,291.8,290.04,-1.83999999999998
S26,34,5,55.76,52.994,-2.756
S26,34,6,131.08,136.71,5.63400000000002
S26,34,7,33.28,29.95,-3.33799999999999
S26,34,8,264.2,264.22,-0.0399999999999636
S26,34,9,4.73,2.0642,-2.66480000000001
S26,34,10,208,193.124,-14.936
S26,34,11,238.8,217.18,-21.66
S26,34,12,302.6,315.54,13.02
S26,34,13,151.4,146.162,-5.23399999999998
S26,34,14,61.08,60.266,-0.822000000000003
S26,34,15,181.38,181.242,-0.144000000000005
S26,34,16,326.6,336.22,9.68000000000001
S26,34,17,96.6,92.56,-4.036
S26,34,18,352,358.58,6.53999999999996
S26,35,1,60.84,48.618,-12.228
S26,35,2,253.4,241.94,-11.46
S26,35,3,232.8,230.36,-2.41999999999999
S26,35,4,313.2,313.72,0.440000000000055
S26,35,5,163,164.79,1.79999999999998
S26,35,6,33.14,28.214,-4.92000000000002
S26,35,7,110.04,113.472,3.428
S26,35,8,1.1898,2.2224,1.03255999999999
S26,35,9,85.68,92.414,6.726
S26,35,10,321.2,321.94,0.839999999999975
S26,35,11,189.5,181.892,-7.61000000000001
S26,35,12,58.24,51.22,-7.018
S26,35,13,211.2,205.68,-5.5
S26,35,14,340.6,341.44,0.920000000000016
S26,35,15,126.04,131.918,5.88200000000001
S26,35,16,271.6,272.94,1.38
S26,35,17,149.64,147.882,-1.762
S26,35,18,284.2,284.64,0.439999999999998
S26,36,1,184.44,185.232,0.788000000000011
S26,36,2,236,232.18,-3.73999999999998
S26,36,3,217.4,213.5,-3.94
S26,36,4,143.4,145.756,2.36000000000001
S26,36,5,65.18,57.108,-8.08000000000001
S26,36,6,178.86,180.08,1.22
S26,36,7,22.24,16.9248,-5.3152
S26,36,8,294.8,287.3,-7.44
S26,36,9,332.8,345.98,13.22
S26,36,10,88.82,89.738,0.920000000000016
S26,36,11,51.72,62.106,10.392
S26,36,12,266.8,268.84,2.06
S26,36,13,312.8,323.08,10.34
S26,36,14,15.024,12.501,-2.52260000000001
S26,36,15,137.36,139.18,1.82599999999999
S26,36,16,110.1,114.064,3.97
S26,36,17,255,261.74,6.80000000000001
S26,36,18,359.6,3.9392,4.33920000000001
S26,37,1,92.52,92.644,0.132000000000005
S26,37,2,142.72,137.39,-5.322
S26,37,3,197.1,191.706,-5.39000000000002
S26,37,4,242,236.58,-5.47999999999999
S26,37,5,110.42,109.3,-1.13
S26,37,6,274.6,273.86,-0.699999999999989
S26,37,7,283,281.3,-1.69999999999999
S26,37,8,233.6,228.12,-5.56
S26,37,9,57.96,53.648,-4.30199999999999
S26,37,10,327,329.68,2.78000000000003
S26,37,11,213.2,213.5,0.240000000000009
S26,37,12,74.2,74.422,0.22399999999999
S26,37,13,307.2,314.14,7.03999999999996
S26,37,14,0.3466,1.89608,1.54938000000001
S26,37,15,160.46,169.818,9.36200000000002
S26,37,16,22.8,24.036,1.244
S26,37,17,353.6,358.68,5.06
S26,37,18,136.8,148.14,11.332
S26,38,1,172.94,178.758,5.81200000000001
S26,38,2,35.32,36.814,1.488
S26,38,3,286.6,294.86,8.24000000000001
S26,38,4,133.4,127.216,-6.18000000000001
S26,38,5,98.7,94.752,-3.952
S26,38,6,66.5,60.19,-6.30000000000001
S26,38,7,53.12,56.63,3.51600000000002
S26,38,8,242.6,241.76,-0.760000000000019
S26,38,9,239.4,238.66,-0.800000000000011
S26,38,10,201.4,190.944,-10.516
S26,38,11,314.2,315.62,1.42000000000002
S26,38,12,147.06,150.43,3.374
S26,38,13,110.98,113.436,2.44600000000003
S26,38,14,186,182.86,-3.14399999999998
S26,38,15,271.4,274.74,3.38
S26,38,16,345.6,352.2,6.59999999999997
S26,38,17,3.124,5.2998,2.1754
S26,38,18,329.4,341.26,11.78
S26,39,1,23.48,17.3198,-6.17019999999999
S26,39,2,235.2,229.64,-5.48000000000002
S26,39,3,41.92,41.426,-0.488
S26,39,4,307.2,314,6.88
S26,39,5,195.42,189.944,-5.46800000000002
S26,39,6,155.72,165.08,9.36200000000002
S26,39,7,283,282.42,-0.560000000000002
S26,39,8,89.44,92.63,3.19999999999999
S26,39,9,203,190.658,-12.342
S26,39,10,240,236.36,-3.67999999999998
S26,39,11,262.2,267.7,5.44
S26,39,12,107.82,97.332,-10.49
S26,39,13,327.4,339.32,11.96
S26,39,14,10.072,12.8888,2.81739999999999
S26,39,15,163,173.076,10.072
S26,39,16,354.2,354.5,0.379999999999995
S26,39,17,73.62,73.394,-0.22199999999998
S26,39,18,139.64,122.578,-17.066
S26,40,1,98.94,93.402,-5.53800000000001
S26,40,2,235.8,238.12,2.40000000000001
S26,40,3,307.4,311.98,4.58000000000004
S26,40,4,187.3,182.718,-4.58200000000002
S26,40,5,27.1,19.207,-7.89699999999999
S26,40,6,215.6,204.04,-11.6
S26,40,7,349,354.14,5.12000000000001
S26,40,8,17.97,18.9838,1.0138
S26,40,9,271,271.14,0.120000000000005
S26,40,10,132.18,125.828,-6.35399999999999
S26,40,11,46.86,51.884,5.024
S26,40,12,103.16,100.566,-2.59800000000001
S26,40,13,171.7,173.384,1.678
S26,40,14,286,282.54,-3.45999999999998
S26,40,15,324,336.92,12.88
S26,40,16,258.4,258.7,0.300000000000011
S26,40,17,144.22,142.558,-1.672
S26,40,18,78.86,71.428,-7.44
S26,41,1,324.2,336.54,12.32
S26,41,2,155.04,160.794,5.75800000000001
S26,41,3,237,240.94,3.91999999999999
S26,41,4,352.2,353.06,0.860000000000014
S26,41,5,304.4,319.4,14.98
S26,41,6,21.4,25.466,4.06800000000001
S26,41,7,59.64,51.476,-8.16800000000001
S26,41,8,283.4,281.68,-1.77999999999997
S26,41,9,218.6,204.24,-14.42
S26,41,10,197.4,190.282,-7.12599999999998
S26,41,11,113.9,106.612,-7.28200000000001
S26,41,12,64.74,61.248,-3.49199999999999
S26,41,13,93.84,88.154,-5.68799999999999
S26,41,14,9.104,3.984,-5.12100000000001
S26,41,15,127.8,121.318,-6.48400000000001
S26,41,16,246.4,247.36,0.980000000000018
S26,41,17,177.18,177.968,0.795999999999992
S26,41,18,268.4,269.22,0.740000000000009
S26,42,1,298.2,301.36,3.18000000000001
S26,42,2,312.4,317.42,5.12000000000001
S26,42,3,149.28,150.808,1.53199999999998
S26,42,4,133.36,139.418,6.05600000000001
S26,42,5,27.38,31.908,4.52199999999999
S26,42,6,345.2,347.94,2.74000000000001
S26,42,7,105.5,100.88,-4.61200000000002
S26,42,8,91.74,91.928,0.180000000000007
S26,42,9,227.4,238.98,11.64
S26,42,10,258.6,260.48,1.92000000000002
S26,42,11,188.68,187.098,-1.58399999999997
S26,42,12,53.42,54.736,1.31799999999998
S26,42,13,206,200.58,-5.5
S26,42,14,77.04,75.256,-1.78399999999999
S26,42,15,15.182,16.9708,1.7886
S26,42,16,272.2,278.56,6.28000000000003
S26,42,17,165.68,169.946,4.27000000000001
S26,42,18,338,349.24,11.26
S26,43,1,268.4,271.78,3.45999999999998
S26,43,2,53.46,43.49,-9.96799999999999
S26,43,3,118.38,117.202,-1.17400000000001
S26,43,4,4.77,5.739,0.968400000000003
S26,43,5,325.2,340.88,15.7
S26,43,6,297.8,300.62,2.80000000000001
S26,43,7,223.4,218.14,-5.32000000000002
S26,43,8,120.8,112.946,-7.858
S26,43,9,160.06,158.478,-1.59199999999998
S26,43,10,61.4,61.802,0.396000000000015
S26,43,11,23.14,30.712,7.57400000000001
S26,43,12,193.4,187.992,-5.41
S26,43,13,91.82,93.752,1.93799999999999
S26,43,14,356,359.62,3.69999999999999
S26,43,15,202.4,194.144,-8.27599999999998
S26,43,16,315.8,319.18,3.44
S26,43,17,158.02,150.318,-7.696
S26,43,18,245.6,244.76,-0.760000000000019
S26,44,1,302,296.92,-5.07999999999998
S26,44,2,356.2,2.235,5.95500000000004
S26,44,3,321.2,315.8,-5.31999999999999
S26,44,4,147.74,143.912,-3.81999999999999
S26,44,5,276.4,270.84,-5.60000000000002
S26,44,6,243.4,247.02,3.66
S26,44,7,131.88,118.248,-13.638
S26,44,8,203,194.326,-8.69400000000002
S26,44,9,32.28,28.36,-3.92400000000001
S26,44,10,295,299.62,4.60000000000002
S26,44,11,86.94,89.078,2.13800000000001
S26,44,12,101.4,94.224,-7.18599999999998
S26,44,13,18.01,13.0916,-4.91839999999999
S26,44,14,41.18,42.758,1.58000000000001
S26,44,15,192.08,185.04,-7.036
S26,44,16,60.48,66.862,6.37600000000001
S26,44,17,164.7,170.35,5.63999999999999
S26,44,18,236.4,243.92,7.55999999999997
S26,45,1,311.8,314.6,2.80000000000001
S26,45,2,53.06,48.372,-4.68200000000002
S26,45,3,64.66,57.464,-7.20400000000001
S26,45,4,121.6,118.132,-3.46799999999999
S26,45,5,143.68,144.296,0.620000000000005
S26,45,6,335,339.68,4.63999999999999
S26,45,7,217.6,225.82,8.25999999999999
S26,45,8,105.02,112.63,7.60199999999998
S26,45,9,276.8,277.68,0.819999999999993
S26,45,10,295.6,299.32,3.80000000000001
S26,45,11,233,242.18,9.16
S26,45,12,19.17,26.566,7.39660000000001
S26,45,13,99.42,105.766,6.35000000000002
S26,45,14,163.5,160.308,-3.184
S26,45,15,192.44,190.092,-2.35199999999998
S26,45,16,25.06,17.0026,-8.05340000000001
S26,45,17,342.2,348.56,6.31999999999999
S26,45,18,253.4,256.26,2.89999999999998
S26,46,1,11.274,11.3796,0.106600000000014
S26,46,2,122.06,110.674,-11.384
S26,46,3,183.56,181.272,-2.292
S26,46,4,271,272.3,1.31999999999999
S26,46,5,87.46,88.722,1.262
S26,46,6,239.4,248.64,9.29999999999998
S26,46,7,46.46,49.272,2.81200000000001
S26,46,8,300.4,301.46,1.06
S26,46,9,155.18,158.008,2.83600000000001
S26,46,10,290.2,286.24,-3.95999999999998
S26,46,11,206.4,199.952,-6.50800000000001
S26,46,12,115.1,108.714,-6.37600000000001
S26,46,13,255.2,254.86,-0.379999999999995
S26,46,14,72.48,74.592,2.10599999999999
S26,46,15,36.54,45.122,8.584
S26,46,16,178.16,180.254,2.09799999999998
S26,46,17,340.6,353.98,13.4
S26,46,18,339.8,350.24,10.38
S26,47,1,32.7,30.004,-2.69800000000001
S26,47,2,19.818,9.1736,-10.6452
S26,47,3,159.4,161.624,2.23400000000001
S26,47,4,241.8,249.16,7.29999999999998
S26,47,5,216.8,205.16,-11.62
S26,47,6,71.56,75.982,4.428
S26,47,7,330,342.34,12.38
S26,47,8,345.4,343.48,-1.91999999999996
S26,47,9,265.8,265.96,0.0799999999999841
S26,47,10,234.6,242.12,7.58000000000001
S26,47,11,43.58,39.534,-4.036
S26,47,12,114.32,109.246,-5.07600000000002
S26,47,13,287.4,283.12,-4.38
S26,47,14,183.4,183.318,-0.0879999999999939
S26,47,15,162.7,163.67,0.969999999999999
S26,47,16,303.6,305.42,1.74000000000001
S26,47,17,124.04,122.096,-1.94799999999998
S26,47,18,81.26,84.206,2.94400000000002
S26,48,1,177.16,179.742,2.57399999999998
S26,48,2,13.58,10.5246,-3.0548
S26,48,3,329,344.36,15.44
S26,48,4,280,275.82,-4.22000000000003
S26,48,5,312.4,299.52,-12.84
S26,48,6,62.4,57.16,-5.23599999999999
S26,48,7,183,181.502,-1.49599999999998
S26,48,8,352.8,360,7.10000000000002
S26,48,9,225.4,222.9,-2.44
S26,48,10,124.14,119.216,-4.928
S26,48,11,48.02,49.4,1.38400000000001
S26,48,12,248,243.96,-4.12
S26,48,13,32.64,29.59,-3.05199999999999
S26,48,14,95.86,101.516,5.654
S26,48,15,113.9,99.178,-14.732
S26,48,16,272.8,270.78,-1.94000000000005
S26,48,17,206.8,198.378,-8.44200000000001
S26,48,18,147.8,140.298,-7.49600000000001
