delta;theta;resp;error;rt;obs;block;range;mindelta;study;experiment;stimulus
-160;133.274577201243;146.38018073852;13.105603537277;1.40005526700043;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
150;343.274577201243;333.859012681828;-9.41556451941506;1.33332943300047;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-140;123.274577201243;128.585340726724;5.31076352548146;1.45111865499712;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-80;203.274577201243;217.558326829757;14.2837496285145;1.04932245799864;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
110;93.2745772012427;94.1805217803886;0.90594457914591;0.993591536000167;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-110;203.274577201243;210.114079510117;6.83950230887447;1.58552131000033;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
170;33.2745772012427;39.9580557008409;6.68347849959822;1.30823319000046;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
130;263.274577201243;269.108520864947;5.83394366370442;1.31650265200005;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
10;253.274577201243;261.903082254704;8.62850505346165;1.08814355899813;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
80;173.274577201243;165.049597960976;-8.22497924026644;2.0381315980012;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-180;353.274577201243;350.247268119377;-3.02730908186612;1.40073409899924;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-90;83.2745772012427;93.5470173894551;10.2724401882125;1.61551092399895;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-90;173.274577201243;161.619735903111;-11.6548412981315;0.974522675001936;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-60;233.274577201243;237.337103310687;4.06252610944392;1.77468405299805;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-50;283.274577201243;283.512239842977;0.23766264173446;1.75906531299916;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-80;3.27457720124266;8.68750850158947;5.4129313003468;1.32589159100098;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-170;173.274577201243;176.758152092108;3.48357489086493;1.56643855099901;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
90;83.2745772012427;87.3762631339475;4.1016859327048;1.28736298399963;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-40;123.274577201243;125.483786473997;2.20920927275417;2.20460247400115;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
40;83.2745772012427;91.7117354324997;8.43715823125703;1.88880279899968;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-160;243.274577201243;247.948606764148;4.67402956290491;1.45951846599928;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-110;353.274577201243;339.405191541963;-13.8693856592798;2.21599482500096;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
100;253.274577201243;250.053017438482;-3.22155976276048;1.10019932099749;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
140;113.274577201243;116.86569341076;3.59111620951691;1.75897905999955;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
140;333.274577201243;317.405824955799;-15.8687522454439;1.24252939899816;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-180;153.274577201243;146.557141951945;-6.71743524929749;1.54241970000294;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
30;123.274577201243;146.111855847134;22.837278645891;1.43567356499989;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-50;173.274577201243;169.637636688094;-3.63694051314818;0.908728440001141;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-160;333.274577201243;325.975210080098;-7.29936712114426;1.49933492800119;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
0;333.274577201243;322.973054124291;-10.3015230769516;1.29723086599915;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-130;103.274577201243;112.696580108737;9.42200290749402;2.01411358999758;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-120;223.274577201243;233.865961654335;10.591384453092;1.0399909029984;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-70;293.274577201243;288.628414794188;-4.64616240705459;2.16761049200068;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-100;33.2745772012427;32.8500718010876;-0.424505400155049;1.34264197700031;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
160;233.274577201243;224.800690746282;-8.47388645496048;2.19179740700201;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-150;23.2745772012427;17.1058766391355;-6.16870056210714;2.20011128899932;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
70;313.274577201243;308.234996694592;-5.03958050665096;1.48478899600013;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-50;3.27457720124266;13.4390116881053;10.1644344868626;3.47507653699722;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
20;343.274577201243;325.375234267975;-17.8993429332672;1.15066291000039;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-70;53.2745772012427;57.491132657363;4.21655545612037;1.84723835100158;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
90;323.274577201243;343.272223542473;19.9976463412308;2.04786028600211;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
30;293.274577201243;278.512371095467;-14.762206105776;1.56494340899735;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
40;253.274577201243;246.21620414767;-7.0583730535725;2.05784134100031;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-40;293.274577201243;275.568620155591;-17.7059570456515;0.375285738999082;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
0;293.274577201243;287.610278921178;-5.66429828006494;3.17427965100069;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-30;323.274577201243;307.032761369394;-16.2418158318483;8.59370956199928;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-110;73.2745772012427;78.7991932645837;5.52461606334109;1.18331409700113;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-10;83.2745772012427;93.7435182200881;10.4689410188454;1.36250756600202;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-150;233.274577201243;240.065387415469;6.79081021422644;0.854210756002431;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-100;333.274577201243;327.903034735173;-5.37154246606963;1.29155543099841;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-120;93.2745772012427;101.558733922943;8.28415672170013;2.32535078900037;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-60;153.274577201243;160.467677025769;7.19309982452612;1.44189517099949;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-130;283.274577201243;301.603786883184;18.329209681941;1.52519018100065;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-150;73.2745772012427;82.4796029608823;9.20502575963967;2.85917959900326;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-90;163.274577201243;155.549465353802;-7.72511184744084;0.700277711999661;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-60;223.274577201243;211.297514579326;-11.9770626219163;1.21884542900079;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-30;253.274577201243;254.001455787999;0.726878586756754;1.52519827099968;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-80;333.274577201243;334.493117738504;1.21854053726099;1.44202213799872;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
80;253.274577201243;259.575040030806;6.30046282956289;1.42106912500094;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-140;33.2745772012427;30.2922930469456;-2.98228415429705;2.39690548100043;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
150;243.274577201243;242.129036451027;-1.14554075021562;1.57266523100043;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
50;193.274577201243;182.594320128116;-10.6802570731266;2.1587892810021;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-140;333.274577201243;352.312845532817;19.0382683315739;2.03406966900002;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
130;203.274577201243;207.8587715892;4.58419438795781;1.32569892500032;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
110;93.2745772012427;104.33530485535;11.0607276541071;2.0490610880006;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
10;83.2745772012427;86.6952638860514;3.42068668480876;0.960305238000728;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
20;63.2745772012427;77.3832003765013;14.1086231752586;1.43572810100159;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
30;33.2745772012427;28.1749525012355;-5.09962470000716;1.8758823629978;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
70;323.274577201243;327.146121254003;3.87154405276038;1.51281106399983;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
120;203.274577201243;218.380188891075;15.1056116898318;1.57228209599998;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-20;223.274577201243;235.231543823472;11.9569666222293;1.69164553500013;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
60;163.274577201243;165.816296351894;2.54171915065166;1.72528235500067;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-20;183.274577201243;192.52499807141;9.2504208701678;0.749707728999056;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
120;63.2745772012427;64.3260591249383;1.05148192369562;1.591423201;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
10;53.2745772012427;52.7121047067508;-0.562472494491885;1.31604619500285;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-120;173.274577201243;188.884164763143;15.6095875618999;1.61868250399857;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
50;123.274577201243;137.34513292067;14.0705557194275;2.05065414899946;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
120;3.27457720124266;8.9415367386297;5.66695953738704;2.68645368700163;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
60;303.274577201243;307.350369283101;4.07579208185803;1.74616689299728;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-100;43.2745772012427;31.3666865942974;-11.9078906069453;1.78867537200131;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
160;243.274577201243;233.385339465728;-9.8892377355142;1.60849331799909;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
90;153.274577201243;152.931984928414;-0.342592272828881;1.75784676900003;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
110;43.2745772012427;40.540150687809;-2.73442651343368;2.02586673099722;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-20;63.2745772012427;44.884773345907;-18.3898038553356;2.2842792779993;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
100;323.274577201243;317.628660922012;-5.64591627923056;1.22520060399984;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
160;163.274577201243;156.866534015225;-6.40804318601721;0.733722649998526;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
80;83.2745772012427;102.963868818313;19.6892916170704;2.03544659800173;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
170;273.274577201243;269.333588713364;-3.94098848787866;1.82591549499921;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
0;273.274577201243;270.31394251213;-2.96063468911308;2.20040797799811;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
140;133.274577201243;125.517604259823;-7.75697294141942;1.38044256000285;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
170;323.274577201243;318.743111426305;-4.53146577493737;1.66489355399972;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-10;333.274577201243;320.494766936576;-12.7798102646669;1.17621029899965;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-170;143.274577201243;135.847031291189;-7.42754591005402;1.9417612349971;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
100;43.2745772012427;54.9581283686493;11.6835511674066;3.53320924800209;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-10;53.2745772012427;52.097003148564;-1.17757405267868;2.11852803199872;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-40;93.2745772012427;107.739491144175;14.4649139429323;2.64249409600234;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
60;33.2745772012427;36.7858189117134;3.51124171047078;3.50887697799772;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
70;323.274577201243;15.4106160568168;52.1360388555741;3.36712504599927;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
40;283.274577201243;289.398317327658;6.12374012641567;1.77253814399955;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-180;103.274577201243;117.006814542216;13.732237340973;1.21633335400111;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
50;53.2745772012427;49.9563197841566;-3.31825741708605;1.38316529299846;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-70;123.274577201243;133.955819011336;10.6812418100932;1.78388013400036;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-170;293.274577201243;302.165140971752;8.89056377050935;1.79215103399838;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
130;163.274577201243;149.491097805697;-13.7834793955458;0.808558278000419;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-30;193.274577201243;208.271801104298;14.9972239030551;2.83356441399883;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
0;11.3805542098564;18.3774358963561;6.99688168649966;0.958620827001141;6;2;350;-180;Moon et al. (2023);Experiment 3;Motion
-140;151.380554209856;145.742797626889;-5.637756582967;1.36698566699852;6;2;350;-180;Moon et al. (2023);Experiment 3;Motion
100;51.3805542098564;53.5768864512716;2.19633224141514;2.09176598100021;6;2;350;-180;Moon et al. (2023);Experiment 3;Motion
20;31.3805542098564;35.3462385582085;3.96568434835203;1.08308028799729;6;2;350;-180;Moon et al. (2023);Experiment 3;Motion
-170;201.380554209856;209.879885187175;8.49933097731898;0.960657177998655;6;2;350;-180;Moon et al. (2023);Experiment 3;Motion
80;121.380554209856;125.274640872494;3.89408666263751;1.20257185800074;6;2;350;-180;Moon et al. (2023);Experiment 3;Motion
-10;131.380554209856;132.761231059789;1.38067684993223;2.30009292199975;6;2;350;-180;Moon et al. (2023);Experiment 3;Motion
-170;301.380554209856;301.008990619996;-0.371563589860386;1.71181214800163;6;2;350;-180;Moon et al. (2023);Experiment 3;Motion
-50;351.380554209856;345.200256560085;-6.1802976497716;1.27240337900002;6;2;350;-180;Moon et al. (2023);Experiment 3;Motion
-30;21.3805542098564;14.0491274425703;-7.33142676728612;1.73389778199999;6;2;350;-180;Moon et al. (2023);Experiment 3;Motion
-50;71.3805542098564;65.9663235118438;-5.41423069801262;2.29011153399915;6;2;350;-180;Moon et al. (2023);Experiment 3;Motion
-160;231.380554209856;234.614856459963;3.23430225010679;1.44178870399992;6;2;350;-180;Moon et al. (2023);Experiment 3;Motion
0;231.380554209856;245.34124149588;13.9606872860239;1.27476369800206;6;2;350;-180;Moon et al. (2023);Experiment 3;Motion
30;201.380554209856;208.474675150802;7.09412094094509;2.23429624699929;6;2;350;-180;Moon et al. (2023);Experiment 3;Motion
-40;241.380554209856;243.679579785893;2.29902557603629;1.55091033499775;6;2;350;-180;Moon et al. (2023);Experiment 3;Motion
170;71.3805542098564;78.322951885061;6.94239767520459;1.44413111800168;6;2;350;-180;Moon et al. (2023);Experiment 3;Motion
-20;91.3805542098564;106.354814678823;14.9742604689664;1.38762207400214;6;2;350;-180;Moon et al. (2023);Experiment 3;Motion
-110;201.380554209856;203.864021518265;2.48346730840831;2.01682997699754;6;2;350;-180;Moon et al. (2023);Experiment 3;Motion
150;51.3805542098564;90;38.6194457901436;0.571464118998847;6;2;350;-180;Moon et al. (2023);Experiment 3;Motion
20;31.3805542098564;55.8218799115736;24.4413257017172;1.54184131799775;6;2;350;-180;Moon et al. (2023);Experiment 3;Motion
-110;141.380554209856;144.399009823718;3.01845561386145;1.75072435099719;6;2;350;-180;Moon et al. (2023);Experiment 3;Motion
60;81.3805542098564;88.9217503956397;7.54119618578329;1.49242567100009;6;2;350;-180;Moon et al. (2023);Experiment 3;Motion
-10;91.3805542098564;102.310011876975;10.9294576671186;4.07553056200049;6;2;350;-180;Moon et al. (2023);Experiment 3;Motion
-90;181.380554209856;188.541200146416;7.16064593655921;2.49230638099834;6;2;350;-180;Moon et al. (2023);Experiment 3;Motion
130;51.3805542098564;51.6848736808682;0.304319471011759;1.083033384999;6;2;350;-180;Moon et al. (2023);Experiment 3;Motion
100;311.380554209856;311.647075967533;0.266521757676628;2.09374761800063;6;2;350;-180;Moon et al. (2023);Experiment 3;Motion
60;251.380554209856;237.919238731594;-13.4613154782626;1.66186862299946;6;2;350;-180;Moon et al. (2023);Experiment 3;Motion
110;141.380554209856;144.906808601298;3.52625439144137;1.72118673200021;6;2;350;-180;Moon et al. (2023);Experiment 3;Motion
50;91.3805542098564;122.21062231402;30.8300681041634;1.87157337700046;6;2;350;-180;Moon et al. (2023);Experiment 3;Motion
170;281.380554209856;287.35723594808;5.97668173822353;2.70887734099961;6;2;350;-180;Moon et al. (2023);Experiment 3;Motion
-150;71.3805542098564;53.8451824686275;-17.535371741229;1.71736773999874;6;2;350;-180;Moon et al. (2023);Experiment 3;Motion
-10;81.3805542098564;81.7718003510316;0.391246141175202;1.80795352600035;6;2;350;-180;Moon et al. (2023);Experiment 3;Motion
-120;201.380554209856;189.86769303761;-11.5128611722467;1.42490261200146;6;2;350;-180;Moon et al. (2023);Experiment 3;Motion
140;61.3805542098564;70.386085742683;9.00553153282661;1.10823086500022;6;2;350;-180;Moon et al. (2023);Experiment 3;Motion
-70;131.380554209856;139.98444133177;8.60388712191335;3.7011261109983;6;2;350;-180;Moon et al. (2023);Experiment 3;Motion
-50;181.380554209856;183.508422498278;2.12786828842178;1.4114567689976;6;2;350;-180;Moon et al. (2023);Experiment 3;Motion
140;41.3805542098564;38.8352285209264;-2.54532568893001;1.56276368399995;6;2;350;-180;Moon et al. (2023);Experiment 3;Motion
