nStim;nBlock;nTrial;inducer;target;resp;rt;bar_start;t1;t2;ISI1;ISI2;block;delta_targ;delta_ind;obs;error;errorc;error_out_after;error_removed;block_start_index;rtc;outsubj
2;3;74;100;94;92;2.86579689988866;179;0.2499728880357;0.249972597230226;2.00810173526406;2.00809776620008;3;76;6;19;-2;-0.809027777777778;0;0;0;2.86579689988866;0
1;3;75;NaN;177;0;1.89800140005536;102;0.249965732684359;0;2.0080988984555;0;3;-83;NaN;19;3;4.19097222222222;0;0;0;1.89800140005536;0
1;3;76;NaN;79;69;1.56550229992718;2;0.249976517632604;0;2.00809192843735;0;3;-82;NaN;19;-10;-8.80902777777778;0;0;0;1.56550229992718;0
2;3;77;64;160;157;3.77406330010854;46;0.249977350234985;0.249971230980009;2.00809736875817;2.00809783255681;3;-81;84;19;-3;-1.80902777777778;0;0;0;3.77406330010854;0
2;3;78;57;113;122;0.925275600049645;115;0.249970983946696;0.24996776226908;2.00810776744038;2.008103702683;3;47;-56;19;9;10.1909722222222;0;0;0;0.925275600049645;0
1;3;79;NaN;35;42;1.10725679993629;89;0.249978890409693;0;2.00809673266485;0;3;78;NaN;19;7;8.19097222222222;0;0;0;1.10725679993629;0
2;3;80;97;8;14;0.975248700007796;32;0.249974627280608;0.24997563357465;2.0080977648031;2.00809596502222;3;27;89;19;6;7.19097222222222;0;0;0;0.975248700007796;0
2;3;81;38;75;70;1.80768810003065;36;0.249973286641762;0.249967301264405;2.00810486869887;2.00810263655148;3;-67;-37;19;-5;-3.80902777777778;0;0;0;1.80768810003065;0
1;3;82;NaN;22;24;1.59065630007535;179;0.24996712198481;0;2.00810244027525;0;3;53;NaN;19;2;3.19097222222222;0;0;0;1.59065630007535;0
2;3;83;177;152;152;1.53289950010367;116;0.249982294626534;0.249972306890413;2.00808491464704;2.00810553366318;3;50;25;19;0;1.19097222222222;0;0;0;1.53289950010367;0
2;3;84;121;100;109;0.866497500101104;130;0.249963355716318;0.249976701103151;2.00809523253702;2.00809389352798;3;52;21;19;9;10.1909722222222;0;0;0;0.866497500101104;0
1;3;85;NaN;144;141;0.899945599958301;142;0.249974516220391;0;2.00810897164047;0;3;-44;NaN;19;-3;-1.80902777777778;0;0;0;0.899945599958301;0
1;3;86;NaN;167;155;1.18328009988181;117;0.249985887901857;0;2.00809746491723;0;3;-23;NaN;19;-12;-10.8090277777778;0;0;0;1.18328009988181;0
2;3;87;34;144;146;1.49934910004959;62;0.249983716523275;0.249975164653733;2.00809830008075;2.00809943908826;3;23;70;19;2;3.19097222222222;0;0;0;1.49934910004959;0
1;3;88;NaN;89;83;1.4823249001056;16;0.249978455482051;0;2.00809590541758;0;3;55;NaN;19;-6;-4.80902777777778;0;0;0;1.4823249001056;0
1;3;89;NaN;75;69;0.883455500006676;76;0.249979151645675;0;2.00810387008823;0;3;14;NaN;19;-6;-4.80902777777778;0;0;0;0.883455500006676;0
2;3;90;130;131;130;0.925204199971631;109;0.249965014401823;0.249954123981297;2.00811392068863;2.00811900314875;3;-56;-1;19;-1;0.190972222222222;0;0;0;0.925204199971631;0
1;4;91;NaN;148;151;1.05725369998254;108;0.249976987950504;0;2.00809490121901;0;4;-17;NaN;19;3;NaN;0;0;1;1.05725369998254;0
2;4;92;137;118;128;0.758664199849591;113;0.249973616562784;0.249971296172589;2.00809676735662;2.00810416880995;4;30;19;19;10;11.1909722222222;0;0;0;0.758664199849591;0
2;4;93;48;47;46;1.3659578000661;108;0.249974289210513;0.249973200028762;2.00810260535218;2.00810196204111;4;71;1;19;-1;0.190972222222222;0;0;0;1.3659578000661;0
1;4;94;NaN;137;139;0.981955799972638;152;0.24998315423727;0;2.00809657014906;0;4;-90;NaN;19;2;3.19097222222222;0;0;0;0.981955799972638;0
1;4;95;NaN;34;29;1.14140160009265;167;0.249969124328345;0;2.00809209072031;0;4;-77;NaN;19;-5;-3.80902777777778;0;0;0;1.14140160009265;0
2;4;96;143;116;121;0.974303300026804;131;0.24997893255204;0.249970034928992;2.00809576618485;2.00809666235;4;-82;27;19;5;6.19097222222222;0;0;0;0.974303300026804;0
1;4;97;NaN;30;35;1.32489930000156;155;0.249982353998348;0;2.0080957042519;0;4;86;NaN;19;5;6.19097222222222;0;0;0;1.32489930000156;0
1;4;98;NaN;130;126;0.691612900001928;134;0.249979721615091;0;2.00809856457636;0;4;80;NaN;19;-4;-2.80902777777778;0;0;0;0.691612900001928;0
2;4;99;104;165;162;1.10025709983893;54;0.249977231025696;0.249971628421918;2.00810189847834;2.00810140394606;4;-35;-61;19;-3;-1.80902777777778;0;0;0;1.10025709983893;0
2;4;100;40;17;23;1.34204229991883;114;0.249974359292537;0.249973164871335;2.00810370012186;2.00810237554833;4;-32;23;19;6;7.19097222222222;0;0;0;1.34204229991883;0
1;4;101;NaN;29;33;1.70794670004398;163;0.249965966446325;0;2.00810715276748;0;4;-12;NaN;19;4;5.19097222222222;0;0;0;1.70794670004398;0
2;4;102;49;3;22;0.907462599920109;73;0.249981957022101;0.249973933910951;2.00809556758031;2.00809849868529;4;26;46;19;19;20.1909722222222;0;0;0;0.907462599920109;0
1;4;103;NaN;140;138;1.01573969982564;171;0.249973086640239;0;2.00810537696816;0;4;43;NaN;19;-2;-0.809027777777778;0;0;0;1.01573969982564;0
2;4;104;29;141;133;0.783712800126523;134;0.249966152478009;0.249972933670506;2.00810520839877;2.00810203375295;4;-1;68;19;-8;-6.80902777777778;0;0;0;0.783712800126523;0
1;4;105;NaN;61;32;1.32390299998224;144;0.249983053887263;0;2.00809866352938;0;4;80;NaN;19;-29;-27.8090277777778;0;0;0;1.32390299998224;0
2;4;106;16;161;150;1.14931669994257;115;0.249960789456964;0.249970933655277;2.00809939997271;2.00809693010524;4;80;35;19;-11;-9.80902777777778;0;0;0;1.14931669994257;0
1;4;107;NaN;50;65;1.19015470007434;106;0.249972542049363;0;2.00810147984885;0;4;-69;NaN;19;15;16.1909722222222;0;0;0;1.19015470007434;0
1;4;108;NaN;24;35;1.37396240001544;162;0.24997100001201;0;2.0080990337301;0;4;26;NaN;19;11;12.1909722222222;0;0;0;1.37396240001544;0
2;4;109;93;36;42;1.50762980012223;135;0.249975425889716;0.249965929659083;2.008099735016;2.00810563261621;4;-12;57;19;6;7.19097222222222;0;0;0;1.50762980012223;0
1;4;110;NaN;122;122;1.19061910011806;113;0.249982190551236;0;2.00809736084193;0;4;-86;NaN;19;0;1.19097222222222;0;0;0;1.19061910011806;0
2;4;111;15;45;46;1.14102750015445;126;0.249977189349011;0.249967796029523;2.00810260814615;2.00810090405867;4;77;-30;19;1;2.19097222222222;0;0;0;1.14102750015445;0
2;4;112;116;21;35;1.83317220001481;99;0.249985117698088;0.249980272958055;2.0080970688723;2.0080887931399;4;24;-85;19;14;15.1909722222222;0;0;0;1.83317220001481;0
2;4;113;145;133;120;0.966059299884364;19;0.249983860878274;0.249970966251567;2.008093632292;2.00810236763209;4;68;12;19;-13;-11.8090277777778;0;0;0;0.966059299884364;0
1;4;114;NaN;147;151;1.14053010009229;45;0.249983254354447;0;2.0080985322129;0;4;-14;NaN;19;4;5.19097222222222;0;0;0;1.14053010009229;0
2;4;115;86;167;155;1.26530269999057;158;0.249977358151227;0.249971833778545;2.00810460140929;2.00809793127701;4;-20;-81;19;-12;-10.8090277777778;0;0;0;1.26530269999057;0
2;4;116;65;27;27;1.2660579001531;144;0.249976319028065;0.249966358300298;2.00809636875056;2.00810547033325;4;-40;38;19;0;1.19097222222222;0;0;0;1.2660579001531;0
1;4;117;NaN;149;140;0.7581072000321;155;0.24997531902045;0;2.00809557153843;0;4;58;NaN;19;-9;-7.80902777777778;0;0;0;0.7581072000321;0
2;4;118;105;91;98;1.33303159987554;158;0.249979297397658;0.249968458432704;2.00810013245791;2.00809947261587;4;58;14;19;7;8.19097222222222;0;0;0;1.33303159987554;0
1;4;119;NaN;58;59;0.908182700164616;12;0.249977256869897;0;2.00810326752253;0;4;33;NaN;19;1;2.19097222222222;0;0;0;0.908182700164616;0
1;4;120;NaN;119;114;1.00737969996408;169;0.249970966484398;0;2.00810261745937;0;4;-61;NaN;19;-5;-3.80902777777778;0;0;0;1.00737969996408;0
1;5;121;NaN;155;167;1.24976909998804;81;0.249976251274347;0;2.00808539567515;0;5;-36;NaN;19;12;NaN;0;0;1;1.24976909998804;0
2;5;122;168;86;63;1.16645359992981;165;0.249970503849909;0.249973301077262;2.00809802324511;2.00809762999415;5;69;82;19;-23;-21.8090277777778;0;0;0;1.16645359992981;0
1;5;123;NaN;83;64;1.50798059999943;167;0.249970603967085;0;2.00809989729896;0;5;3;NaN;19;-19;-17.8090277777778;0;0;0;1.50798059999943;0
2;5;124;157;130;142;0.808218099875376;172;0.249972321558744;0.249974005389959;2.00810014852323;2.0081024307292;5;-47;27;19;12;13.1909722222222;0;0;0;0.808218099875376;0
1;5;125;NaN;104;105;0.449785599950701;118;0.249975093174726;0;2.00809664465487;0;5;26;NaN;19;1;2.19097222222222;0;0;0;0.449785599950701;0
2;5;126;46;133;137;0.566068600164726;141;0.249967898940668;0.249958420405164;2.00810322957113;2.00811247574165;5;-29;-87;19;4;5.19097222222222;0;0;0;0.566068600164726;0
2;5;127;137;159;169;1.00807449989952;59;0.249975966289639;0.249970227247104;2.00810170522891;2.00809833221138;5;-26;-22;19;10;11.1909722222222;0;0;0;1.00807449989952;0
2;5;128;140;107;114;0.949948699912056;138;0.249967199983075;0.249972929479554;2.00809643371031;2.00810336507857;5;52;33;19;7;8.19097222222222;0;0;0;0.949948699912056;0
1;5;129;NaN;169;159;1.55747899995185;71;0.249973400030285;0;2.00810108263977;0;5;-62;NaN;19;-10;-8.80902777777778;0;0;0;1.55747899995185;0
1;5;130;NaN;12;21;0.883061000145972;173;0.249970874283463;0;2.00809985003434;0;5;-23;NaN;19;9;10.1909722222222;0;0;0;0.883061000145972;0
2;5;131;96;103;107;0.841327399946749;138;0.24996770801954;0.249968170188367;2.00809692172334;2.00810366217047;5;89;-7;19;4;5.19097222222222;0;0;0;0.841327399946749;0
2;5;132;47;176;172;2.44963320018724;37;0.249970632372424;0.249963469104841;2.00810626894236;2.00810557673685;5;-73;51;19;-4;-2.80902777777778;0;0;0;2.44963320018724;0
2;5;133;37;136;149;1.09956859983504;144;0.249979898799211;0.249972131103277;2.00808828929439;2.00809773500077;5;40;81;19;13;14.1909722222222;0;0;0;1.09956859983504;0
2;5;134;168;9;18;1.1580601001624;157;0.249966339208186;0.249966891948134;2.00810513086617;2.00810180930421;5;-53;-21;19;9;10.1909722222222;0;0;0;1.1580601001624;0
1;5;135;NaN;30;30;2.98274190002121;124;0.249971068929881;0;2.00809886492789;0;5;-21;NaN;19;0;1.19097222222222;0;0;0;2.98274190002121;0
2;5;136;89;86;77;1.59145539999008;118;0.249975741840899;0.249970830976963;2.00810582959093;2.00809907028452;5;-56;3;19;-9;-7.80902777777778;0;0;0;1.59145539999008;0
2;5;137;44;110;111;1.09142649988644;101;0.249975074082613;0.249975328566507;2.00809248932637;2.00809550122358;5;-24;-66;19;1;2.19097222222222;0;0;0;1.09142649988644;0
2;5;138;96;120;119;2.32467220001854;25;0.249951132340357;0.249966260744259;2.00810230267234;2.00810320535675;5;-10;-24;19;-1;0.190972222222222;0;0;0;2.32467220001854;0
1;5;139;NaN;62;54;1.20789270009845;20;0.249966230010614;0;2.00809967541136;0;5;58;NaN;19;-8;-6.80902777777778;0;0;0;1.20789270009845;0
1;5;140;NaN;27;28;1.80724490014836;158;0.249970800010487;0;2.00809600809589;0;5;35;NaN;19;1;2.19097222222222;0;0;0;1.80724490014836;0
1;5;141;NaN;132;129;1.09123919997364;60;0.249968694755808;0;2.0081017781049;0;5;75;NaN;19;-3;-1.80902777777778;0;0;0;1.09123919997364;0
1;5;142;NaN;126;118;0.691368700005114;98;0.249972004210576;0;2.00810349849053;0;5;6;NaN;19;-8;-6.80902777777778;0;0;0;0.691368700005114;0
1;5;143;NaN;65;63;1.03319200011902;98;0.249974132282659;0;2.00810017040931;0;5;61;NaN;19;-2;-0.809027777777778;0;0;0;1.03319200011902;0
1;5;144;NaN;139;135;1.02528609987348;162;0.249971072888002;0;2.00809888797812;0;5;-74;NaN;19;-4;-2.80902777777778;0;0;0;1.02528609987348;0
1;5;145;NaN;159;137;1.55759769980796;176;0.249973737634718;0;2.00809036637656;0;5;-20;NaN;19;-22;-20.8090277777778;0;0;0;1.55759769980796;0
2;5;146;155;178;161;1.42450369987637;43;0.249975958140567;0.249972655437887;2.00809607980773;2.00810419581831;5;-19;-23;19;-17;-15.8090277777778;0;0;0;1.42450369987637;0
2;5;147;120;31;39;2.55211169994436;158;0.249970393255353;0.249968863790855;2.00810484332033;2.00810109311715;5;-33;89;19;8;9.19097222222222;0;0;0;2.55211169994436;0
2;5;148;132;68;57;1.76596889994107;158;0.24997959472239;0.249972297344357;2.00809592963196;2.00809793919325;5;-37;64;19;-11;-9.80902777777778;0;0;0;1.76596889994107;0
1;5;149;NaN;98;107;1.85702069988474;65;0.249976990744472;0;2.00809923512861;0;5;-30;NaN;19;9;10.1909722222222;0;0;0;1.85702069988474;0
1;5;150;NaN;71;68;1.04016470001079;99;0.249983724439517;0;2.0080942986533;0;5;27;NaN;19;-3;-1.80902777777778;0;0;0;1.04016470001079;0
1;6;151;NaN;2;178;1.67480649985373;146;0.249982214998454;0;2.00810043513775;0;6;69;NaN;19;-4;NaN;0;0;1;1.67480649985373;0
1;6;152;NaN;18;12;1.12374030007049;176;0.249973043100908;0;2.00810286495835;0;6;-16;NaN;19;-6;-4.80902777777778;0;0;0;1.12374030007049;0
1;6;153;NaN;90;101;0.99994060001336;58;0.249977321596816;0;2.00810089730658;0;6;-72;NaN;19;11;12.1909722222222;0;0;0;0.99994060001336;0
1;6;154;NaN;92;95;0.93327570008114;48;0.249966385075822;0;2.00810106890276;0;6;-2;NaN;19;3;4.19097222222222;0;0;0;0.93327570008114;0
2;6;155;68;112;117;1.20032179984264;152;0.249982724431902;0.249969233991578;2.00809546886012;2.0081023350358;6;-20;-44;19;5;6.19097222222222;0;0;0;1.20032179984264;0
2;6;156;88;135;133;0.675278099952266;136;0.249975593294948;0.249969765078276;2.00809953105636;2.00809857016429;6;-23;-47;19;-2;-0.809027777777778;0;0;0;0.675278099952266;0
1;6;157;NaN;90;129;1.49159450014122;153;0.249973583733663;0;2.00810789060779;0;6;45;NaN;19;39;NaN;0;1;0;NaN;0
1;6;158;NaN;7;31;1.31527710007504;138;0.249969978118315;0;2.00809995178133;0;6;83;NaN;19;24;25.1909722222222;0;0;0;1.31527710007504;0
2;6;159;158;56;43;1.21694569988176;116;0.249959287466481;0.249971698736772;2.00810141395777;2.00810130010359;6;-49;-78;19;-13;-11.8090277777778;0;0;0;1.21694569988176;0
2;6;160;53;128;128;1.27537400019355;95;0.249972786521539;0.249979068757966;2.00809753779322;2.00809807004407;6;-72;-75;19;0;1.19097222222222;0;0;0;1.27537400019355;0
2;6;161;18;83;76;1.24102590000257;136;0.249974920414388;0.249975933693349;2.00809920276515;2.0080958311446;6;45;-65;19;-7;-5.80902777777778;0;0;0;1.24102590000257;0
2;6;162;125;148;138;0.950309399981052;81;0.249988922849298;0.24996943352744;2.00808459334075;2.00809953524731;6;-65;-23;19;-10;-8.80902777777778;0;0;0;0.950309399981052;0
2;6;163;128;138;147;0.825387099990621;132;0.249975021695718;0.249973825877532;2.00809533381835;2.00809063646011;6;10;-10;19;9;10.1909722222222;0;0;0;0.825387099990621;0
1;6;164;NaN;109;116;2.04086569999345;179;0.249980951426551;0;2.00809479737654;0;6;29;NaN;19;7;8.19097222222222;0;0;0;2.04086569999345;0
2;6;165;79;41;42;0.900236400077119;89;0.249983755638823;0.249968802556396;2.00810000253841;2.00809929613024;6;68;38;19;1;2.19097222222222;0;0;0;0.900236400077119;0
1;6;166;NaN;17;23;1.21665080008097;174;0.249982058303431;0;2.00809999718331;0;6;24;NaN;19;6;7.19097222222222;0;0;0;1.21665080008097;0
1;6;167;NaN;115;118;1.50682580005378;90;0.249972751364112;0;2.00809633522294;0;6;82;NaN;19;3;4.19097222222222;0;0;0;1.50682580005378;0
1;6;168;NaN;135;133;1.60804080008529;9;0.249970363685861;0;2.00810972973704;0;6;-20;NaN;19;-2;-0.809027777777778;0;0;0;1.60804080008529;0
2;6;169;77;23;31;0.965780999977142;53;0.249981186585501;0.249970300123096;2.00809362856671;2.00809987005778;6;-68;54;19;8;9.19097222222222;0;0;0;0.965780999977142;0
2;6;170;130;155;141;1.11685430002399;79;0.249963900074363;0.249973398400471;2.00810386892408;2.00809576362371;6;48;-25;19;-14;-12.8090277777778;0;0;0;1.11685430002399;0
1;6;171;NaN;111;120;1.02486920007505;21;0.249975489219651;0;2.00810306891799;0;6;44;NaN;19;9;10.1909722222222;0;0;0;1.02486920007505;0
1;6;172;NaN;109;118;0.94912700005807;111;0.249976858263835;0;2.00810156902298;0;6;2;NaN;19;9;10.1909722222222;0;0;0;0.94912700005807;0
1;6;173;NaN;140;131;0.840771000133827;85;0.249961586436257;0;2.00810083514079;0;6;-31;NaN;19;-9;-7.80902777777778;0;0;0;0.840771000133827;0
1;6;174;NaN;136;137;1.68168750009499;44;0.249973878730088;0;2.00810527009889;0;6;4;NaN;19;1;2.19097222222222;0;0;0;1.68168750009499;0
1;6;175;NaN;175;164;0.96540500014089;1;0.249982125591487;0;2.00809790519997;0;6;-39;NaN;19;-11;-9.80902777777778;0;0;0;0.96540500014089;0
2;6;176;121;68;58;1.63349570007995;4;0.249981159344316;0.249973135069013;2.00809139735065;2.00809996342286;6;-73;53;19;-10;-8.80902777777778;0;0;0;1.63349570007995;0
2;6;177;28;32;34;2.70006030006334;140;0.249974821694195;0.249976232415065;2.00809932826087;2.0081010311842;6;36;-4;19;2;3.19097222222222;0;0;0;2.70006030006334;0
2;6;178;58;167;148;1.19200019980781;148;0.249977617524564;0.249972636578605;2.00810460257344;2.0080975650344;6;45;71;19;-19;-17.8090277777778;0;0;0;1.19200019980781;0
2;6;179;167;78;64;0.941804099828005;106;0.24997518514283;0.24996585957706;2.00810257298872;2.00810013362207;6;89;89;19;-14;-12.8090277777778;0;0;0;0.941804099828005;0
2;6;180;98;53;52;1.15784649993293;2;0.249969432596117;0.24996366770938;2.00809513777494;2.00810533645563;6;25;45;19;-1;0.190972222222222;0;0;0;1.15784649993293;0
1;7;181;NaN;118;123;1.04160969983786;159;0.249980555614457;0;2.00810273108073;0;7;-65;NaN;19;5;NaN;0;0;1;1.04160969983786;0
2;7;182;65;38;43;1.19915969995782;62;0.249963741749525;0.249960707966238;2.00810510385782;2.00811072718352;7;80;27;19;5;6.19097222222222;0;0;0;1.19915969995782;0
1;7;183;NaN;74;57;1.66645559994504;132;0.249976293416694;0;2.00809383089654;0;7;-36;NaN;19;-17;-15.8090277777778;0;0;0;1.66645559994504;0
1;7;184;NaN;35;45;1.50823689997196;56;0.249978455482051;0;2.00809780275449;0;7;39;NaN;19;10;11.1909722222222;0;0;0;1.50823689997196;0
1;7;185;NaN;77;79;0.816583100007847;81;0.249978286679834;0;2.00810376740992;0;7;-42;NaN;19;2;3.19097222222222;0;0;0;0.816583100007847;0
2;7;186;67;101;119;1.26738650002517;146;0.249979463405907;0.249967805342749;2.00809065834619;2.00808916590177;7;-24;-34;19;18;19.1909722222222;0;0;0;1.26738650002517;0
2;7;187;135;6;17;0.832445400068536;7;0.249971861019731;0.249971606768668;2.00809789728373;2.00809799460694;7;-85;-51;19;11;12.1909722222222;0;0;0;0.832445400068536;0
2;7;188;161;164;153;1.87382060009986;33;0.249979423126206;0.249965299852192;2.00809962698258;2.00810133107007;7;22;-3;19;-11;-9.80902777777778;0;0;0;1.87382060009986;0
2;7;189;174;68;39;1.90747360000387;139;0.249978255480528;0.249969337834045;2.00809563905932;2.00809729332104;7;-84;-74;19;-29;-27.8090277777778;0;0;0;1.90747360000387;0
2;7;190;82;36;23;1.21597609994933;173;0.249963023001328;0.249972929945216;2.00809419457801;2.00809826492332;7;32;46;19;-13;-11.8090277777778;0;0;0;1.21597609994933;0
1;7;191;NaN;177;166;1.96556419995613;49;0.249976149061695;0;2.00810147426091;0;7;39;NaN;19;-11;-9.80902777777778;0;0;0;1.96556419995613;0
1;7;192;NaN;107;144;1.35820879996754;12;0.249979689251631;0;2.00810230383649;0;7;70;NaN;19;37;NaN;0;1;0;NaN;0
1;7;193;NaN;73;59;1.95684050000273;171;0.249972166027874;0;2.00809770007618;0;7;34;NaN;19;-14;-12.8090277777778;0;0;0;1.95684050000273;0
2;7;194;19;84;68;2.00740210013464;100;0.249973780941218;0.249970962293446;2.00809920835309;2.00810520956293;7;-11;-65;19;-16;-14.8090277777778;0;0;0;2.00740210013464;0
2;7;195;128;155;136;0.77531940001063;104;0.249980425694957;0.249975598650053;2.00809546234086;2.00809673522599;7;-71;-27;19;-19;-17.8090277777778;0;0;0;0.77531940001063;0
1;7;196;NaN;106;115;0.791614700108767;131;0.249969106866047;0;2.00810561515391;0;7;49;NaN;19;9;10.1909722222222;0;0;0;0.791614700108767;0
2;7;197;151;77;60;1.09871029993519;92;0.249973384197801;0.249964601360261;2.00809207302518;2.00809852429666;7;29;74;19;-17;-15.8090277777778;0;0;0;1.09871029993519;0
1;7;198;NaN;147;148;1.51563679985702;10;0.249973520403728;0;2.00809856620617;0;7;-70;NaN;19;1;2.19097222222222;0;0;0;1.51563679985702;0
2;7;199;104;176;161;1.1251887998078;47;0.249968437943608;0.24997177021578;2.00810491642915;2.00809533242136;7;-29;-72;19;-15;-13.8090277777778;0;0;0;1.1251887998078;0
1;7;200;NaN;74;55;1.29055009991862;178;0.249975187936798;0;2.00810206751339;0;7;-78;NaN;19;-19;-17.8090277777778;0;0;0;1.29055009991862;0
1;7;201;NaN;130;123;1.0902518001385;4;0.24996898509562;0;2.00810110406019;0;7;-56;NaN;19;-7;-5.80902777777778;0;0;0;1.0902518001385;0
1;7;202;NaN;21;32;2.11532759992406;174;0.249973094556481;0;2.00809739460237;0;7;-71;NaN;19;11;12.1909722222222;0;0;0;2.11532759992406;0
2;7;203;138;50;58;1.07530430005863;53;0.249970228411257;0.249970532488078;2.00809566630051;2.00810117018409;7;-29;88;19;8;9.19097222222222;0;0;0;1.07530430005863;0
2;7;204;17;31;32;0.958798399893567;55;0.249983521876857;0.249978032661602;2.0080961661879;2.00809020106681;7;19;-14;19;1;2.19097222222222;0;0;0;0.958798399893567;0
1;7;205;NaN;77;67;1.07437229994684;109;0.249979156767949;0;2.00809722975828;0;7;-46;NaN;19;-10;-8.80902777777778;0;0;0;1.07437229994684;0
2;7;206;86;66;67;1.25732120010071;6;0.249983690446243;0.249970337608829;2.00809812732041;2.00809773127548;7;11;20;19;1;2.19097222222222;0;0;0;1.25732120010071;0
2;7;207;10;159;146;2.99078370002098;145;0.24997914629057;0.249963160837069;2.00809436896816;2.00810990133323;7;87;31;19;-13;-11.8090277777778;0;0;0;2.99078370002098;0
2;7;208;131;21;27;0.90707640000619;3;0.249960025539622;0.249967837939039;2.00809946656227;2.00810552947223;7;-42;-70;19;6;7.19097222222222;0;0;0;0.90707640000619;0
1;7;209;NaN;102;120;1.15838889987208;90;0.249968193238601;0;2.00809670146555;0;7;-81;NaN;19;18;19.1909722222222;0;0;0;1.15838889987208;0
1;7;210;NaN;101;113;0.983377999858931;136;0.249976890627295;0;2.00809816480614;0;7;1;NaN;19;12;13.1909722222222;0;0;0;0.983377999858931;0
2;8;211;116;146;147;1.09067189996131;31;0.249975156970322;0.249978737672791;2.00809593102895;2.00809786608443;8;-45;-30;19;1;NaN;0;0;1;1.09067189996131;0
2;8;212;61;107;120;1.08207709994167;150;0.249972666380927;0.249964663526043;2.00809797015972;2.00810757162981;8;39;-46;19;13;14.1909722222222;0;0;0;1.08207709994167;0
